MaxKL,Time,MinReturn,TotalExecTime,ItrTime,LossAfter,StdReturn,ExplainedVariance,MaxReturn,AveragePolicyStd,AverageReturn,MeanKL,NumTrajs,Perplexity,Entropy,LossBefore
0.556264,10.038368225097656,0.0,9.962786197662354,10.038376092910767,-0.0340942,406.693988153,0.0368466166422,1800.0,0.917354,160.0,0.218853,20,14.1457,2.64941,0.00780459
0.890231,20.573251008987427,2600.0,10.388088941574097,10.525696516036987,-0.104567,3267.43018288,0.480452478245,18400.0,0.920544,9670.0,0.258969,20,14.2566,2.65722,-0.0288381
0.118165,30.662125825881958,17200.0,9.993265867233276,10.081413269042969,-0.031689,1080.69422132,0.955870906679,21900.0,0.914413,20610.0,0.0400315,20,14.0525,2.6428,-0.0155053
0.197274,40.94360899925232,20100.0,10.233163833618164,10.278290510177612,-0.0198183,394.841740448,0.989654313943,21800.0,0.910444,21190.0,0.0191981,20,13.944,2.63505,-0.0118217
0.0474343,51.08319425582886,19200.0,10.070269346237183,10.130991697311401,-0.0296795,680.055144823,0.984147840138,21900.0,0.908166,21095.0,0.0143506,20,13.8618,2.62914,-0.0217553
0.0161028,61.46828103065491,21000.0,10.275516033172607,10.360379457473755,-0.0171908,241.660919472,0.992089593122,21900.0,0.903848,21540.0,0.00216392,20,13.7118,2.61826,-0.0144854
0.455805,72.12426042556763,20200.0,10.597514867782593,10.650329351425171,-0.00940762,442.83179651,0.98932582784,21800.0,0.901113,21230.0,0.035188,20,13.6129,2.61102,0.00345822
