MinReturn,MaxKL,StdReturn,LossAfter,AverageReturn,MeanKL,NumTrajs,MaxReturn,Time,ExplainedVariance,TotalExecTime,LossBefore,Perplexity,Entropy,AveragePolicyStd,ItrTime
16000.0,1.35018,1898.57841555,-0.088433,20820.0,0.428471,20,23100.0,5.811963081359863,0.89242228536,5.750608444213867,-0.0309332,15.2117,2.72206,0.947542,5.811967611312866
21800.0,0.209761,304.753999153,0.00902151,22475.0,0.00898292,20,23000.0,11.234899997711182,0.9933285989,5.346845865249634,0.0147037,14.7483,2.69113,0.932909,5.414862155914307
21300.0,1.2544,348.532638357,-0.0277833,22405.0,0.0536307,20,22900.0,16.98933720588684,0.993303813978,5.686368465423584,-0.00839798,14.8571,2.69848,0.936649,5.7474119663238525
22100.0,0.0286612,266.270539114,-0.0373709,22610.0,0.0100966,20,23000.0,22.582780122756958,0.993398189918,5.550459623336792,-0.0318409,14.7949,2.69428,0.934442,5.584319114685059
21000.0,0.142412,447.52094923,-0.012412,22615.0,0.036339,20,23200.0,28.332406044006348,0.990756698043,5.710058689117432,-0.00072122,14.5612,2.67836,0.927349,5.742969512939453
22200.0,0.0635743,231.246621597,-0.0365621,22755.0,0.00615251,20,23200.0,34.12516641616821,0.995914241658,5.731321096420288,-0.0278533,14.5559,2.678,0.927063,5.785855293273926
21700.0,0.109489,329.241552663,-0.0274336,22860.0,0.00785963,20,23200.0,39.93970966339111,0.993787864583,5.765749931335449,-0.0221703,14.3547,2.66407,0.920424,5.802352666854858
