LossBefore,AverageReturn,Entropy,MinReturn,StdReturn,LossAfter,NumTrajs,MeanKL,MaxKL,Time,ExplainedVariance,Perplexity,TotalExecTime,AveragePolicyStd,MaxReturn,ItrTime
0.014397,65.0,2.8392,0.0,138.834433769,35.559,20,199.543,23180.9,16.50150179862976,0.512906328091,17.1021,16.22818374633789,1.00066,500.0,16.5015070438385
-0.0,0.0,2.8536,0.0,0.0,-0.0,20,0.0,0.0,32.574787616729736,1,17.3501,15.85189962387085,1.00789,0.0,16.061655282974243
-0.018081,10.0,2.8536,0.0,43.5889894354,-0.0208572,20,0.0013742,0.0636566,50.460156202316284,0.172825603081,17.3501,17.652040719985962,1.00789,200.0,17.866813898086548
-0.0173876,25.0,2.84456,0.0,108.972473589,-0.0292956,20,0.0323399,2.70568,67.76545333862305,0.167969639869,17.1939,17.103699207305908,1.00335,500.0,17.271196842193604
-0.0,0.0,2.83586,0.0,0.0,-0.0,20,0.0,0.0,84.45929288864136,1,17.0451,16.471153736114502,0.998994,0.0,16.687529802322388
0.00736815,20.0,2.83586,0.0,50.9901951359,-0.728371,20,3.15094,296.436,100.49938988685608,0.0930778527047,17.0451,15.833810091018677,0.998994,200.0,16.025550603866577
-0.0,0.0,2.83955,0.0,0.0,-0.0,20,0.0,0.0,118.83431601524353,1,17.108,18.19194746017456,1.00084,0.0,18.330453634262085
