MaxKL,ItrTime,MeanKL,AveragePolicyStd,TotalExecTime,LossAfter,Time,MinReturn,Perplexity,AverageReturn,ExplainedVariance,MaxReturn,LossBefore,Entropy,StdReturn,NumTrajs
0.0,32.67861270904541,0.0,0.870797,32.444462299346924,-0.0,32.67860460281372,0.0,12.9461,0.0,1,0.0,-0.0,2.5608,0.0,20
0.0,33.71953558921814,0.0,0.870797,33.389057874679565,-0.0,66.40941882133484,0.0,12.9461,0.0,1,0.0,-0.0,2.5608,0.0,20
0.0,33.29733920097351,0.0,0.870797,33.019127368927,-0.0,99.72076344490051,0.0,12.9461,0.0,1,0.0,-0.0,2.5608,0.0,20
0.0,32.36331629753113,0.0,0.870797,32.126275062561035,-0.0,132.10340285301208,0.0,12.9461,0.0,1,0.0,-0.0,2.5608,0.0,20
0.0,33.56415843963623,0.0,0.870797,33.4177668094635,-0.0,165.67522764205933,0.0,12.9461,0.0,1,0.0,-0.0,2.5608,0.0,20
0.0,31.748069763183594,0.0,0.870797,31.591872453689575,-0.0,197.45684552192688,0.0,12.9461,0.0,1,0.0,-0.0,2.5608,0.0,20
0.0,32.67225909233093,0.0,0.870797,32.43607306480408,-0.0,230.17680096626282,0.0,12.9461,0.0,1,0.0,-0.0,2.5608,0.0,20
