AveragePolicyStd,Perplexity,AverageReturn,MeanKL,MaxKL,Time,NumTrajs,LossAfter,StdReturn,TotalExecTime,Entropy,LossBefore,ItrTime,MinReturn,MaxReturn,ExplainedVariance
0.999438,17.0561,5.0,0.0456817,4.30345,16.35653567314148,20,-0.0119224,21.7944947177,16.0960853099823,2.83651,-0.0113176,16.35654067993164,0.0,100.0,0.0427686174974
0.99371,16.8642,10.0,0.00144531,0.00922468,32.43951177597046,20,0.012875,43.5889894354,15.749814987182617,2.82519,0.0171695,16.07302689552307,0.0,200.0,0.338764372789
0.998012,17.0096,0.0,0.0,0.0,49.75102877616882,20,-0.0,0.0,17.12132167816162,2.83378,-0.0,17.28302812576294,0.0,0.0,1
0.998012,17.0096,65.0,0.000469756,0.0656418,66.25074911117554,20,-0.000298403,173.997126413,16.30329918861389,2.83378,0.000951506,16.476932525634766,0.0,700.0,0.108591771603
0.998232,17.0177,25.0,0.000388085,0.00427374,84.10062575340271,20,0.0064456,108.972473589,17.66484570503235,2.83425,0.00776386,17.824068546295166,0.0,500.0,0.0699193608949
1.00016,17.0839,65.0,0.0220552,2.78965,101.58687853813171,20,-0.00295429,283.32843133,17.300825834274292,2.83814,0.000138529,17.473056077957153,0.0,1300.0,0.21785324691
1.00018,17.0851,30.0,9.74715e-05,0.000886426,119.43591213226318,20,0.00674321,95.3939201417,17.714179754257202,2.83821,0.00719981,17.839513540267944,0.0,400.0,0.125743553719
