MinReturn,TotalExecTime,LossAfter,MaxKL,Entropy,Perplexity,MeanKL,LossBefore,AverageReturn,MaxReturn,NumTrajs,StdReturn,Time,AveragePolicyStd,ExplainedVariance,ItrTime
0.0,5.583437919616699,-0.00580105,0.519642,2.74043,15.4937,0.174363,0.0259541,410.0,1900.0,20,427.668095607,5.659695148468018,0.95435,0.109594321457,5.659699201583862
4600.0,5.528889894485474,-0.0579268,0.463632,2.76639,15.9011,0.129579,-0.00663166,11315.0,16400.0,20,3400.62861836,11.23913860321045,0.966336,0.467018265477,5.575376033782959
13600.0,5.477421998977661,-0.0669669,0.371466,2.76307,15.8484,0.105186,-0.0366587,19145.0,21200.0,20,1701.02175177,16.75544762611389,0.965046,0.925037899775,5.508655309677124
12700.0,5.970693111419678,-0.0474012,0.682752,2.74474,15.5606,0.244019,0.00971924,17275.0,20500.0,20,2325.26880167,22.77458882331848,0.956393,0.793793585756,6.014974117279053
10500.0,5.6951024532318115,-0.071735,1.05125,2.7496,15.6364,0.292744,-0.00804906,15135.0,18400.0,20,2285.22974775,28.522716760635376,0.959213,0.766707327241,5.739359617233276
15100.0,5.7666003704071045,-0.0568987,0.201641,2.74558,15.5736,0.0978333,-0.0300353,18035.0,20800.0,20,1713.55624361,34.33859157562256,0.957324,0.867852772354,5.808703899383545
17000.0,5.605656385421753,-0.0448693,0.240245,2.73056,15.3415,0.0187736,-0.0373721,19760.0,21100.0,20,1145.60027933,39.9884819984436,0.949965,0.953874940137,5.645590305328369
