MaxKL,Entropy,MinReturn,ExplainedVariance,MaxReturn,LossBefore,ItrTime,LossAfter,AverageReturn,MeanKL,Time,AveragePolicyStd,TotalExecTime,Perplexity,StdReturn,NumTrajs
0.233525,2.64941,0.0,0.033269803156,400.0,0.0438786,12.568367958068848,0.0346996,35.0,0.0475699,12.568361282348633,0.917354,12.43740200996399,14.1457,106.183802908,20
0.416653,2.69329,0.0,0.0602291641138,5700.0,0.0130475,11.767446994781494,-0.022173,1135.0,0.116656,24.34041666984558,0.937757,11.713047981262207,14.7803,1300.49029216,20
0.488367,2.69982,5800.0,0.614330025466,17200.0,-0.0215486,12.098313331604004,-0.0704768,12525.0,0.178953,36.453603744506836,0.94101,11.992199420928955,14.877,2761.86078577,20
0.453232,2.68904,15700.0,0.902527199495,22300.0,-0.0165304,11.97005295753479,-0.0466443,20130.0,0.106694,48.42934536933899,0.936232,11.89877462387085,14.7176,1934.96769999,20
0.210923,2.68078,18400.0,0.950532249832,22400.0,-0.037873,12.141396760940552,-0.0534646,20790.0,0.0283268,60.580281257629395,0.932604,12.02241849899292,14.5964,1141.008326,20
0.316187,2.66184,17900.0,0.918052470383,22600.0,-0.00162595,10.91230034828186,-0.0270334,20305.0,0.0950923,71.5151379108429,0.924474,10.744082927703857,14.3226,1433.69278439,20
0.325856,2.66103,17300.0,0.920531707684,23100.0,-0.00822723,11.467976808547974,-0.0439092,20625.0,0.106327,82.98868918418884,0.923888,11.390429258346558,14.311,1620.76370887,20
