MinReturn,ExplainedVariance,MaxKL,AverageReturn,StdReturn,LossAfter,MeanKL,AveragePolicyStd,MaxReturn,TotalExecTime,Perplexity,NumTrajs,LossBefore,Entropy,Time,ItrTime
0.0,1,0.0,0.0,0.0,-0.0,0.0,0.930467,0.0,11.906319856643677,14.777,20,-0.0,2.69307,12.063241958618164,12.063247919082642
0.0,1,0.0,0.0,0.0,-0.0,0.0,0.930467,0.0,12.300309181213379,14.777,20,-0.0,2.69307,24.448427438735962,12.379317998886108
0.0,1,0.0,0.0,0.0,-0.0,0.0,0.930467,0.0,12.358845710754395,14.777,20,-0.0,2.69307,36.8537917137146,12.398191928863525
0.0,1,0.0,0.0,0.0,-0.0,0.0,0.930467,0.0,11.813199043273926,14.777,20,-0.0,2.69307,48.71523833274841,11.853434801101685
0.0,1,0.0,0.0,0.0,-0.0,0.0,0.930467,0.0,12.113585948944092,14.777,20,-0.0,2.69307,60.91661620140076,12.192538499832153
0.0,1,0.0,0.0,0.0,-0.0,0.0,0.930467,0.0,12.238956212997437,14.777,20,-0.0,2.69307,73.20076966285706,12.276904821395874
0.0,1,0.0,0.0,0.0,-0.0,0.0,0.930467,0.0,12.319039583206177,14.777,20,-0.0,2.69307,85.65805721282959,12.449934959411621
