LossAfter,NumTrajs,ExplainedVariance,Entropy,LossBefore,MinReturn,MeanKL,AverageReturn,StdReturn,TotalExecTime,Perplexity,MaxReturn,ItrTime,AveragePolicyStd,Time,MaxKL
-0.00959315,20,0.0640384339641,2.64941,0.0123517,0.0,0.125608,275.0,618.768939104,10.871944427490234,14.1457,2600.0,11.038480520248413,0.917354,11.038473129272461,1.10959
-0.0215875,20,0.27881790137,2.66177,0.00250735,0.0,0.0643138,1190.0,1024.64628043,10.507291316986084,14.3216,3700.0,10.64714765548706,0.924279,21.716100454330444,0.367344
-0.0272018,20,0.403952978029,2.66302,0.0256661,2300.0,0.168616,6670.0,2238.9953104,10.224844455718994,14.3395,11300.0,10.284717321395874,0.925286,32.009214878082275,0.491331
-0.0454333,20,0.923419790412,2.67585,-0.0242805,16100.0,0.0529488,20185.0,1547.02133146,9.7100350856781,14.5247,21600.0,9.763058185577393,0.930543,41.78329372406006,0.188941
-0.0357217,20,0.988126971131,2.66371,-0.0309887,20000.0,0.00895043,21085.0,490.178538902,10.04572057723999,14.3495,22100.0,10.092801332473755,0.925138,51.90181875228882,0.0428955
-0.00182444,20,0.990435855666,2.64822,0.00399922,20400.0,0.00646009,21085.0,359.548327767,9.890408277511597,14.1288,21700.0,9.93827748298645,0.918082,61.84351086616516,0.0885422
0.00589279,20,0.992183596883,2.65022,0.00933807,21000.0,0.0052928,21285.0,253.525146682,10.171008586883545,14.1571,21900.0,10.256271839141846,0.918963,72.103435754776,0.0340313
