ItrTime,AverageReturn,NumTrajs,Time,AveragePolicyStd,MinReturn,StdReturn,ExplainedVariance,Entropy,LossAfter,MaxReturn,MeanKL,TotalExecTime,MaxKL,Perplexity,LossBefore
4.904279708862305,5685.0,40,4.9042747020721436,0.805297,2900.0,933.688920358,0.867846173972,2.40341,-0.159286,7400.0,0.95202,4.818466663360596,8.27741,11.0609,-0.0511337
4.759165525436401,1795.0,40,9.669675350189209,0.78525,500.0,752.645334803,0.412457137361,2.35228,-0.067199,3800.0,0.392343,4.706124305725098,9.01554,10.5095,0.0425646
4.829447984695435,5690.0,40,14.501432180404663,0.794222,4400.0,721.387551875,0.890971541092,2.37356,-0.0674658,7100.0,0.132104,4.7544496059417725,2.521,10.7355,-0.030919
6.571077346801758,5867.5,40,21.078993797302246,0.78829,4200.0,831.079869808,0.881689011748,2.3581,-0.113529,7700.0,0.130302,6.525946855545044,8.57581,10.5709,-0.0719341
4.681092262268066,6045.0,40,25.766021013259888,0.774194,4400.0,776.514648928,0.912186232255,2.32213,-0.107805,7500.0,0.186646,4.637251138687134,24.7796,10.1974,-0.0564833
4.74064564704895,6227.5,40,30.50958776473999,0.763099,0.0,1226.78186733,0.868680159709,2.29389,-0.0529647,7800.0,0.0855428,4.699764013290405,0.415888,9.91345,-0.0265434
4.758077144622803,6520.0,40,35.2704758644104,0.757798,5200.0,650.076918526,0.929105527159,2.28062,-0.0929962,7700.0,0.209587,4.7100419998168945,3.70365,9.78275,-0.0398187
