MaxReturn,TotalExecTime,MinReturn,ExplainedVariance,MeanKL,AverageReturn,StdReturn,NumTrajs,LossBefore,LossAfter,AveragePolicyStd,MaxKL,Time,Perplexity,ItrTime,Entropy
0.0,11.751962661743164,0.0,1,0.0,0.0,0.0,20,-0.0,-0.0,0.930467,0.0,11.899331331253052,14.777,11.899338722229004,2.69307
0.0,11.549837827682495,0.0,1,0.0,0.0,0.0,20,-0.0,-0.0,0.930467,0.0,23.595736503601074,14.777,11.687402725219727,2.69307
0.0,11.792386293411255,0.0,1,0.0,0.0,0.0,20,-0.0,-0.0,0.930467,0.0,35.49757790565491,14.777,11.897469758987427,2.69307
0.0,11.24205732345581,0.0,1,0.0,0.0,0.0,20,-0.0,-0.0,0.930467,0.0,46.7819402217865,14.777,11.280756950378418,2.69307
0.0,11.731497764587402,0.0,1,0.0,0.0,0.0,20,-0.0,-0.0,0.930467,0.0,58.66057062149048,14.777,11.872156143188477,2.69307
0.0,11.523844242095947,0.0,1,0.0,0.0,0.0,20,-0.0,-0.0,0.930467,0.0,70.27202892303467,14.777,11.604795455932617,2.69307
0.0,11.529724359512329,0.0,1,0.0,0.0,0.0,20,-0.0,-0.0,0.930467,0.0,81.84766149520874,14.777,11.56943964958191,2.69307
