ItrTime,ExplainedVariance,Entropy,LossBefore,StdReturn,MeanKL,Time,MinReturn,NumTrajs,MaxReturn,LossAfter,Perplexity,MaxKL,AveragePolicyStd,AverageReturn,TotalExecTime
12.539947509765625,1,1.82564,-0.0,0.0,0.0,12.539945363998413,0.0,200,0.0,-0.0,6.20679,0.0,0.609708,0.0,12.429520845413208
12.152068138122559,0.0686590087847,1.82564,-0.00461104,94.6559559669,0.931845,24.694565773010254,0.0,200,1000.0,-0.0508699,6.20679,6.52069,0.609708,9.5,12.031941413879395
13.53936243057251,0.840220726714,1.82334,-0.0193116,1101.47128878,0.436665,38.236414670944214,0.0,200,2800.0,-0.078823,6.19249,2.92836,0.609145,1031.0,13.468694925308228
18.79785943031311,0.83027623363,1.81368,-0.001993,1238.45831581,0.302218,57.04245185852051,0.0,200,2800.0,-0.04437,6.13299,2.4663,0.606542,1311.0,18.743083477020264
16.5201997756958,0.842148924392,1.81269,0.00396534,1267.04222503,0.0658632,73.56837439537048,0.0,200,3000.0,-0.0129512,6.12688,1.01247,0.606001,1352.0,16.451595544815063
13.116386651992798,0.830261933136,1.81467,-0.00805628,1269.69592817,0.128658,86.69333815574646,0.0,200,2900.0,-0.0358273,6.13904,2.39977,0.606241,1233.5,13.064460515975952
16.136742115020752,0.831238019805,1.81064,-0.0138103,1267.61035023,0.2554,102.83923578262329,0.0,200,2900.0,-0.0627547,6.11436,2.76642,0.604947,1458.0,16.0689754486084
