MeanKL,AveragePolicyStd,ExplainedVariance,StdReturn,Perplexity,MaxReturn,LossBefore,ItrTime,MaxKL,MinReturn,LossAfter,Time,AverageReturn,TotalExecTime,Entropy,NumTrajs
49.2715,1.0,0.139953366353,21.7944947177,17.0795,100.0,0.0128419,16.184913396835327,2975.86,0.0,7.03481,16.184906482696533,5.0,15.851493120193481,2.83788,20
0.923507,1.00645,0.149831898676,87.1779788708,17.3002,400.0,0.014168,16.894817113876343,78.1854,0.0,0.0224388,33.09321093559265,20.0,16.712430238723755,2.85072,20
0.0,1.01003,1,0.0,17.4232,0.0,-0.0,17.92435622215271,0.0,0.0,-0.0,51.02054738998413,0.0,17.79244613647461,2.8578,20
0.023389,1.01003,0.183978170447,153.297097168,17.4232,600.0,-0.0162817,16.46108889579773,3.97315,0.0,-0.0177837,67.52159023284912,50.0,16.239465951919556,2.8578,20
67.3458,1.00594,0.12522560104,65.3834841531,17.282,300.0,0.00699406,17.600847959518433,3011.8,0.0,5.17749,85.12541556358337,15.0,17.298150062561035,2.84966,20
11.4311,1.00767,0.121972144925,67.8232998313,17.3425,300.0,0.029657,16.33239197731018,1373.54,0.0,1.69254,101.46645283699036,20.0,16.002793312072754,2.85316,20
0.130952,1.01517,0.265728642082,67.8232998313,17.6016,300.0,0.0124146,17.055984020233154,18.5511,0.0,0.0278074,118.54598450660706,20.0,16.800804138183594,2.86799,20
