ExplainedVariance,Time,Entropy,ItrTime,LossBefore,StdReturn,AverageReturn,NumTrajs,MinReturn,LossAfter,MaxKL,Perplexity,MeanKL,MaxReturn,TotalExecTime,AveragePolicyStd
0.0619797473722,7.411790132522583,2.79458,7.4117960929870605,0.0110893,143.527000944,80.0,40,0.0,-0.0311521,13.1286,16.3558,0.273983,600.0,7.307142496109009,0.982009
0.0775211052544,14.501927614212036,2.80567,7.087426424026489,0.00237922,247.474746186,222.5,40,0.0,-0.0480043,29.6379,16.5382,0.259426,1000.0,7.017929553985596,0.987529
0.125778065198,21.759525775909424,2.80686,7.25457763671875,0.00831158,400.74929819,370.0,40,0.0,-0.0671724,34.0446,16.5579,0.27855,1600.0,7.169233322143555,0.988388
0.29393098385,28.872044324874878,2.81102,7.108372926712036,-0.000600163,890.136927669,1362.5,40,300.0,-0.0336224,1.22218,16.6268,0.0752944,4500.0,7.043567180633545,0.991247
0.42972101762,36.856303691864014,2.81072,7.97196626663208,-0.0493609,967.406326215,1875.0,40,400.0,-0.129377,49.8921,16.6219,0.231651,4800.0,7.917112350463867,0.991049
0.614536427189,44.07580041885376,2.78604,7.21549129486084,-0.0500672,879.598630058,3167.5,40,1000.0,-0.0840946,6.63097,16.2166,0.13883,4800.0,7.159972906112671,0.978768
0.658280310893,51.24095129966736,2.761,7.154536008834839,-0.0205827,934.063702324,3505.0,40,1300.0,-0.0424019,16.6053,15.8157,0.107882,5000.0,7.094844102859497,0.965949
