LossAfter,MaxKL,Perplexity,MeanKL,AverageReturn,ItrTime,Entropy,TotalExecTime,MinReturn,StdReturn,Time,ExplainedVariance,MaxReturn,LossBefore,AveragePolicyStd,NumTrajs
-0.0584349,1.13073,14.8902,0.37703,6040.0,19.376981735229492,2.7007,19.24358630180359,700.0,3294.1463234,19.37697696685791,0.163761993381,12900.0,0.0151105,0.935103,20
-0.0311636,0.06754,15.1169,0.00446292,36490.0,19.560832262039185,2.71581,19.398407697677612,0.0,12178.2962684,38.94157361984253,0.883816020154,41600.0,-0.0276147,0.941619,20
0.00110707,0.0425872,14.9096,0.00854403,40735.0,19.391190767288208,2.70201,19.132041454315186,38500.0,1050.36898279,58.33889603614807,0.969727678548,42700.0,0.00514697,0.935212,20
-0.00769424,0.0286288,14.948,0.00315372,39045.0,19.585956573486328,2.70458,19.539207935333252,0.0,9047.40156067,77.9295904636383,0.888162476477,42700.0,-0.0053662,0.936346,20
-0.0237949,0.0683099,14.908,0.00856547,41280.0,19.047082901000977,2.7019,18.976475477218628,38900.0,1114.27106217,96.98189687728882,0.976098428636,42700.0,-0.0184674,0.935183,20
-0.0223841,0.0575465,14.7709,0.00841428,41525.0,18.821033000946045,2.69266,18.76593518257141,40000.0,691.285035279,115.81344676017761,0.979006540362,42700.0,-0.0173192,0.930872,20
-0.0112738,0.0787929,14.6436,0.0140948,41725.0,19.443877458572388,2.684,19.19127583503723,40000.0,704.183924838,135.26445031166077,0.986335792428,42800.0,-0.00747424,0.926888,20
