NumTrajs,AveragePolicyStd,ExplainedVariance,ItrTime,LossBefore,MeanKL,TotalExecTime,StdReturn,AverageReturn,MinReturn,Time,Perplexity,MaxReturn,Entropy,LossAfter,MaxKL
20,0.949513,0.426258865155,10.824570655822754,0.0180077,0.439744,10.70039677619934,3769.16436362,6220.0,1100.0,10.824564695358276,15.3903,12400.0,2.73374,-0.0418143,1.19294
20,0.958095,0.74636873382,10.567186117172241,0.00766648,0.149708,10.50568413734436,5963.00259936,14760.0,0.0,21.397650957107544,15.67,21500.0,2.75175,-0.029814,1.55726
20,0.959936,0.870411733183,11.834469556808472,-0.0248727,0.0673568,11.707568883895874,5078.13696152,16955.0,2900.0,33.235350608825684,15.7302,21900.0,2.75558,-0.0459249,0.571921
20,0.953939,0.943081488803,11.795275449752808,-0.0354031,0.0948524,11.656081438064575,1661.20438237,19880.0,14700.0,45.035871505737305,15.5357,21900.0,2.74314,-0.0731838,1.40624
20,0.945481,0.865731175262,12.357537508010864,0.0190577,0.0697761,12.251986503601074,6241.84267665,16120.0,0.0,57.400734186172485,15.2631,21800.0,2.72544,-0.00389461,0.396164
20,0.95002,0.925414435581,11.942504167556763,-0.0395139,0.0233752,11.792178392410278,4636.87394696,19020.0,0.0,69.3489727973938,15.4093,22700.0,2.73497,-0.0562538,0.249432
20,0.940678,0.846059296004,11.613747119903564,0.00344343,0.0156004,11.58258056640625,4698.77377621,19295.0,0.0,80.97121524810791,15.1078,22800.0,2.71521,-0.00780572,0.128911
