LossBefore,StdReturn,MaxReturn,Entropy,ExplainedVariance,MinReturn,MeanKL,Perplexity,AverageReturn,MaxKL,TotalExecTime,NumTrajs,Time,LossAfter,AveragePolicyStd,ItrTime
-0.0,0.0,0.0,2.84233,1,0.0,0.0,17.1557,0.0,0.0,10.568578958511353,20,10.654603958129883,-0.0,1.00326,10.654607057571411
-0.0,0.0,0.0,2.84233,1,0.0,0.0,17.1557,0.0,0.0,10.702009439468384,20,21.434943199157715,-0.0,1.00326,10.776285886764526
-0.0,0.0,0.0,2.84233,1,0.0,0.0,17.1557,0.0,0.0,10.728428840637207,20,32.2014524936676,-0.0,1.00326,10.763261795043945
-0.0,0.0,0.0,2.84233,1,0.0,0.0,17.1557,0.0,0.0,10.60337519645691,20,42.8984956741333,-0.0,1.00326,10.694813013076782
-0.0,0.0,0.0,2.84233,1,0.0,0.0,17.1557,0.0,0.0,10.74311375617981,20,53.701966524124146,-0.0,1.00326,10.799257755279541
-0.0,0.0,0.0,2.84233,1,0.0,0.0,17.1557,0.0,0.0,10.453784942626953,20,64.22443985939026,-0.0,1.00326,10.517420768737793
-0.0,0.0,0.0,2.84233,1,0.0,0.0,17.1557,0.0,0.0,10.55772066116333,20,74.84974884986877,-0.0,1.00326,10.616478204727173
