MaxReturn,ItrTime,StdReturn,AverageReturn,NumTrajs,MinReturn,Perplexity,TotalExecTime,Time,AveragePolicyStd,LossAfter,LossBefore,MaxKL,MeanKL,Entropy,ExplainedVariance
5600.0,4.231603384017944,883.879940942,3577.5,40,1500.0,11.4353,4.172644376754761,4.231601715087891,0.82843,-0.121877,-0.0554741,1.13515,0.236915,2.4367,0.661649715771
6500.0,3.9038517475128174,804.576752088,4662.5,40,2700.0,10.8182,3.8238277435302734,8.139458417892456,0.805548,-0.141505,-0.0306458,1.69366,0.764822,2.38123,0.802489838824
4500.0,3.6724960803985596,951.942093827,2707.5,40,1100.0,10.6537,3.634072780609131,11.817053318023682,0.799627,-0.240895,-0.00262679,3.54685,1.60028,2.36591,0.443917899621
4100.0,4.231910943984985,791.185818882,1945.0,40,600.0,10.6397,4.173670768737793,16.05478262901306,0.799209,-0.114036,0.00560921,1.6113,0.554789,2.36459,0.418056986671
7200.0,4.613694190979004,614.084684714,5830.0,40,4400.0,10.6696,4.583734750747681,20.68172788619995,0.800632,-0.158396,-0.0675642,1.097,0.618353,2.3674,0.905459943493
5800.0,4.947957515716553,956.556323485,3400.0,40,1700.0,10.3152,4.889490365982056,25.637250661849976,0.787224,-0.135528,0.00931911,2.52667,0.8592,2.33361,0.631279471802
5600.0,3.1698734760284424,1094.5290083,3652.5,40,800.0,10.3633,3.133282423019409,28.818061113357544,0.789731,-0.164706,0.0249337,2.11031,1.36514,2.33828,0.598041989184
