MinReturn,Perplexity,AverageReturn,Time,LossBefore,TotalExecTime,AveragePolicyStd,MaxKL,MaxReturn,ExplainedVariance,StdReturn,NumTrajs,Entropy,LossAfter,MeanKL,ItrTime
0.0,15.2117,0.0,5.303433179855347,-0.0,5.256433963775635,0.947542,0.0,0.0,1,0.0,20,2.72206,-0.0,0.0,5.303438663482666
0.0,15.2117,0.0,10.476064443588257,-0.0,5.102863311767578,0.947542,0.0,0.0,1,0.0,20,2.72206,-0.0,0.0,5.1695380210876465
0.0,15.2117,0.0,15.590455770492554,-0.0,5.069852352142334,0.947542,0.0,0.0,1,0.0,20,2.72206,-0.0,0.0,5.1067445278167725
0.0,15.2117,0.0,20.794976711273193,-0.0,5.138542652130127,0.947542,0.0,0.0,1,0.0,20,2.72206,-0.0,0.0,5.1903791427612305
0.0,15.2117,0.0,25.889042377471924,-0.0,5.051680326461792,0.947542,0.0,0.0,1,0.0,20,2.72206,-0.0,0.0,5.089385271072388
0.0,15.2117,0.0,30.52673029899597,-0.0,4.579820871353149,0.947542,0.0,0.0,1,0.0,20,2.72206,-0.0,0.0,4.626992702484131
0.0,15.2117,0.0,35.23821234703064,-0.0,4.687657356262207,0.947542,0.0,0.0,1,0.0,20,2.72206,-0.0,0.0,4.7072978019714355
