TotalExecTime,NumTrajs,MaxKL,MeanKL,Perplexity,Time,LossBefore,MinReturn,StdReturn,LossAfter,MaxReturn,AverageReturn,AveragePolicyStd,Entropy,ItrTime,ExplainedVariance
16.833822011947632,20,0.0,0.0,14.5788,16.965494394302368,-0.0,0.0,0.0,-0.0,0.0,0.0,0.92455,2.67957,16.965499877929688,1
16.155559301376343,20,0.0,0.0,14.5788,33.278021574020386,-0.0,0.0,0.0,-0.0,0.0,0.0,0.92455,2.67957,16.30966305732727,1
14.69169545173645,20,0.0,0.0,14.5788,48.02076745033264,-0.0,0.0,0.0,-0.0,0.0,0.0,0.92455,2.67957,14.739670753479004,1
14.878989458084106,20,0.0,0.0,14.5788,63.04030728340149,-0.0,0.0,0.0,-0.0,0.0,0.0,0.92455,2.67957,15.012124061584473,1
14.886118650436401,20,0.0,0.0,14.5788,77.99919152259827,-0.0,0.0,0.0,-0.0,0.0,0.0,0.92455,2.67957,14.9459810256958,1
15.18291687965393,20,0.0,0.0,14.5788,93.24281454086304,-0.0,0.0,0.0,-0.0,0.0,0.0,0.92455,2.67957,15.239630937576294,1
15.591886758804321,20,0.0,0.0,14.5788,108.89728021621704,-0.0,0.0,0.0,-0.0,0.0,0.0,0.92455,2.67957,15.650715351104736,1
