TotalExecTime,Time,ExplainedVariance,ItrTime,NumTrajs,Entropy,MaxReturn,AveragePolicyStd,Perplexity,LossAfter,MeanKL,LossBefore,MaxKL,StdReturn,MinReturn,AverageReturn
15.701479196548462,15.912806272506714,0.0795699049988,15.912812232971191,20,2.8392,1300.0,1.00066,17.1021,-0.340258,1.43679,0.00743777,167.512,283.019433962,0.0,70.0
15.974336862564087,31.97980499267578,0.261727726615,16.044830799102783,20,2.84664,500.0,1.00441,17.2298,0.124458,1.47736,-0.0282644,185.798,108.972473589,0.0,25.0
19.033956050872803,51.268428564071655,0.329584226581,19.277681827545166,20,2.83251,600.0,0.997324,16.988,0.031288,0.211648,0.0261534,25.6094,169.115345253,0.0,80.0
17.361989974975586,68.80693459510803,0.119468218838,17.53197455406189,20,2.84558,500.0,1.00387,17.2116,-0.00805683,0.140604,-0.0260986,13.6822,108.972473589,0.0,25.0
16.05686664581299,85.02122044563293,0.294255736662,16.188034057617188,20,2.83253,900.0,0.997351,16.9885,2.62287,31.7989,-0.0233505,2035.78,210.416254125,0.0,65.0
15.941331624984741,101.13435387611389,1,16.100918531417847,20,2.82086,0.0,0.991592,16.7913,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
17.214144468307495,118.61298036575317,0.400751746705,17.446438550949097,20,2.82086,600.0,0.991592,16.7913,0.403524,3.99711,0.0375407,506.724,130.766968306,0.0,30.0
