LossBefore,MeanKL,NumTrajs,StdReturn,AverageReturn,MaxKL,AveragePolicyStd,ItrTime,Time,Entropy,MaxReturn,ExplainedVariance,LossAfter,TotalExecTime,Perplexity,MinReturn
0.000409506,0.374666,40,1122.93978022,1347.5,24.544,0.982009,7.534780502319336,7.534775018692017,2.79458,4100.0,0.33709824406,-0.0470258,7.4254724979400635,16.3558,0.0
0.00841559,0.0601077,40,957.441251461,792.5,1.35611,0.981057,7.631128311157227,15.169445514678955,2.79499,3500.0,0.395066952428,-0.0154728,7.533362627029419,16.3625,0.0
0.0197579,0.0368369,40,800.562302385,690.0,6.8812,0.983464,7.402775287628174,22.5750732421875,2.7992,2800.0,0.326730708741,-0.000293575,7.344357490539551,16.4315,0.0
0.00958285,0.0569385,40,968.297474953,980.0,2.24527,0.988353,7.633173227310181,30.21414065361023,2.80908,3000.0,0.394554500262,-0.0162358,7.593489408493042,16.5946,0.0
0.00187495,0.108618,40,1059.33646685,1567.5,75.6441,0.990546,8.77510952949524,38.99535012245178,2.81387,3600.0,0.3780045944,-0.0252264,8.71575665473938,16.6743,0.0
-0.0301284,0.0585194,40,1294.58246165,1917.5,1.07723,0.991436,7.084856271743774,46.096550703048706,2.81481,4000.0,0.464376229552,-0.0575556,7.023271083831787,16.69,0.0
-0.0208796,0.086345,40,1900.85342675,2202.5,9.71528,0.983842,8.024232387542725,54.129117012023926,2.79974,5700.0,0.550476354458,-0.0479234,7.971367597579956,16.4404,0.0
