LossAfter,Perplexity,Time,TotalExecTime,NumTrajs,StdReturn,MinReturn,ExplainedVariance,MaxReturn,MaxKL,LossBefore,MeanKL,ItrTime,AverageReturn,AveragePolicyStd,Entropy
-0.0856428,16.3558,8.100017786026001,7.986418724060059,40,278.208554865,0.0,0.117169083841,1400.0,15.5427,-0.00377406,0.413784,8.100021362304688,210.0,0.982009,2.79458
-0.0613542,16.2942,15.306218147277832,7.1118011474609375,40,978.979060042,0.0,0.418466658078,4900.0,21.4428,-0.034185,0.107693,7.202440023422241,2060.0,0.980796,2.79081
-0.0801953,16.018,22.550782442092896,7.145824909210205,40,1024.93597361,900.0,0.609722711166,5200.0,7.04663,-0.0422789,0.12985,7.235962629318237,3247.5,0.972248,2.77372
-0.0671156,15.683,29.982770681381226,7.307309150695801,40,1133.68591329,0.0,0.473364829776,5400.0,13.1768,-0.0166103,0.189365,7.428023099899292,2822.5,0.961529,2.75258
-0.0650434,15.5533,38.07914090156555,8.011065006256104,40,1396.31434498,0.0,0.666268698744,6600.0,11.0026,-0.0201329,0.125838,8.087422847747803,4092.5,0.957594,2.74427
-0.0117448,15.3975,45.8292076587677,7.7110984325408936,40,1963.61274186,0.0,0.492520448604,7500.0,20.3511,0.0211877,0.138199,7.738137483596802,3715.0,0.95338,2.73421
-0.0471828,15.5615,53.00812911987305,7.110002279281616,40,2369.23510864,0.0,0.621378257545,6600.0,6.3079,-0.00426827,0.11553,7.17392373085022,3165.0,0.957875,2.7448
