MaxKL,Entropy,MaxReturn,NumTrajs,Perplexity,StdReturn,ItrTime,MinReturn,ExplainedVariance,TotalExecTime,AverageReturn,MeanKL,AveragePolicyStd,Time,LossBefore,LossAfter
0.622918,2.72206,300.0,20,15.2117,67.8232998313,5.794377326965332,0.0,0.0733219867336,5.719515323638916,20.0,0.0963461,0.947542,5.794373035430908,0.0124807,-0.0215837
0.116999,2.73454,500.0,20,15.4027,78.1024967591,5.69673752784729,200.0,0.890540350083,5.624950170516968,330.0,0.0118718,0.953049,11.494894981384277,-0.0155057,-0.0251865
0.0984301,2.72679,500.0,20,15.2837,86.458082329,5.602053165435791,100.0,0.903191614753,5.566159009933472,395.0,0.00725535,0.94923,17.10743260383606,0.0070753,-0.00277157
0.935334,2.73033,500.0,20,15.3379,77.4596669241,5.63178277015686,200.0,0.913935262191,5.582381963729858,400.0,0.0392146,0.950862,22.74670100212097,0.00606586,-0.00202793
0.131298,2.73336,600.0,20,15.3845,76.6485485838,5.434882640838623,300.0,0.93157571761,5.395974397659302,525.0,0.00882177,0.952465,28.18680453300476,0.0174072,0.0141622
0.138727,2.74206,700.0,20,15.519,124.09673646,5.605287551879883,300.0,0.889688510601,5.5667383670806885,540.0,0.0139033,0.956681,33.797731161117554,-0.0139492,-0.0242508
0.235564,2.73509,700.0,20,15.4111,83.0662386292,5.656017065048218,400.0,0.93242688486,5.611336946487427,610.0,0.0233723,0.953336,39.46249580383301,0.0112333,0.00540353
