Time,MeanKL,MaxReturn,Entropy,MaxKL,AverageReturn,ExplainedVariance,StdReturn,ItrTime,LossBefore,AveragePolicyStd,NumTrajs,TotalExecTime,Perplexity,LossAfter,MinReturn
18.59671401977539,0.00855033,1400.0,3.08155,0.954727,320.0,0.284371853085,405.709255502,18.596718788146973,0.00282845,1.12957,20,18.481909036636353,21.7921,-0.00170747,0.0
36.43501877784729,0.0113514,2100.0,3.08438,2.63012,595.0,0.397586320575,630.456184045,17.83153486251831,0.0134725,1.13118,20,17.73409366607666,21.8538,0.00895601,0.0
54.81657600402832,0.00487131,2300.0,3.09111,0.412781,265.0,0.231950009632,633.462706085,18.3723406791687,0.032696,1.135,20,18.240319967269897,22.0016,0.0292171,0.0
77.52892756462097,0.00153874,1800.0,3.10746,1.51843,560.0,0.299856543649,602.826674924,22.70362162590027,0.00942085,1.14433,20,22.567649126052856,22.3642,0.00821941,0.0
97.25387072563171,0.00165001,2500.0,3.11217,0.0643598,600.0,0.268653919948,667.083203206,19.711588144302368,0.0108742,1.14703,20,19.637230157852173,22.4698,0.00854411,0.0
116.72536945343018,0.00132959,1500.0,3.11761,0.0688758,365.0,0.263825205694,482.985507029,19.46392798423767,-0.0220387,1.15017,20,19.304495096206665,22.5923,-0.024017,0.0
134.18820142745972,0.000782014,1000.0,3.10659,0.0929384,265.0,0.358690148999,335.074618555,17.455532550811768,0.00040214,1.14384,20,17.35192584991455,22.3447,-0.00170495,0.0
