Time,MeanKL,MaxKL,Perplexity,Entropy,LossAfter,MaxReturn,MinReturn,AverageReturn,NumTrajs,ItrTime,LossBefore,TotalExecTime,ExplainedVariance,AveragePolicyStd,StdReturn
10.778386116027832,0.0,0.0,11.639,2.45436,-0.0,0.0,0.0,0.0,20,10.77839207649231,-0.0,10.697853326797485,1,0.827472,0.0
21.466187953948975,0.0,0.0,11.639,2.45436,-0.0,0.0,0.0,0.0,20,10.68429708480835,-0.0,10.615437269210815,1,0.827472,0.0
32.13375186920166,0.0,0.0,11.639,2.45436,-0.0,0.0,0.0,0.0,20,10.663892030715942,-0.0,10.614073276519775,1,0.827472,0.0
42.532920360565186,0.0,0.0,11.639,2.45436,-0.0,0.0,0.0,0.0,20,10.395190715789795,-0.0,10.35571026802063,1,0.827472,0.0
53.483569860458374,0.0,0.0,11.639,2.45436,-0.0,0.0,0.0,0.0,20,10.94364881515503,-0.0,10.836482048034668,1,0.827472,0.0
63.837626934051514,0.0,0.0,11.639,2.45436,-0.0,0.0,0.0,0.0,20,10.35053563117981,-0.0,10.295645713806152,1,0.827472,0.0
74.53361320495605,0.0,0.0,11.639,2.45436,-0.0,0.0,0.0,0.0,20,10.689049482345581,-0.0,10.637692928314209,1,0.827472,0.0
