Entropy,ItrTime,NumTrajs,MinReturn,AverageReturn,TotalExecTime,LossBefore,MaxKL,LossAfter,MeanKL,MaxReturn,ExplainedVariance,Perplexity,Time,StdReturn,AveragePolicyStd
2.4367,4.505666017532349,40,0.0,0.0,4.424100637435913,-0.0,0.0,-0.0,0.0,0.0,1,11.4353,4.505658149719238,0.0,0.82843
2.4367,4.4843244552612305,40,0.0,0.0,4.38829493522644,-0.0,0.0,-0.0,0.0,0.0,1,11.4353,8.993525266647339,0.0,0.82843
2.4367,4.562843561172485,40,0.0,0.0,4.532663583755493,-0.0,0.0,-0.0,0.0,0.0,1,11.4353,13.559349775314331,0.0,0.82843
2.4367,3.6922428607940674,40,0.0,0.0,3.6148805618286133,-0.0,0.0,-0.0,0.0,0.0,1,11.4353,17.257124185562134,0.0,0.82843
2.4367,3.025588274002075,40,0.0,0.0,3.0006422996520996,-0.0,0.0,-0.0,0.0,0.0,1,11.4353,20.288390159606934,0.0,0.82843
2.4367,3.3991174697875977,40,0.0,0.0,3.3692753314971924,-0.0,0.0,-0.0,0.0,0.0,1,11.4353,23.695666551589966,0.0,0.82843
2.4367,3.9164621829986572,40,0.0,0.0,3.880065679550171,-0.0,0.0,-0.0,0.0,0.0,1,11.4353,27.617894172668457,0.0,0.82843
