StdReturn,LossAfter,Entropy,Perplexity,ItrTime,MeanKL,NumTrajs,MaxKL,TotalExecTime,Time,AveragePolicyStd,ExplainedVariance,LossBefore,AverageReturn,MinReturn,MaxReturn
896.256101792,0.000482097,3.08155,21.7921,29.09487819671631,0.0181166,20,0.591862,28.987022638320923,29.094873428344727,1.12957,0.467003608517,0.00620268,885.0,0.0,2200.0
1102.04355631,0.00118126,3.08775,21.9277,25.699179887771606,0.0188746,20,9.29711,25.602910041809082,54.80058526992798,1.13309,0.384116662139,-0.00048063,1150.0,0.0,3900.0
515.630681787,-0.0113796,3.08751,21.9224,28.875313997268677,0.00357272,20,0.412872,28.786538124084473,83.67976236343384,1.13298,0.319475963275,-0.00917361,375.0,0.0,1700.0
919.932062709,-0.00262349,3.08292,21.8221,27.73004126548767,0.0165011,20,12.0202,27.597829341888428,111.41727232933044,1.1304,0.345703764731,-0.0012427,985.0,0.0,3000.0
913.496031737,0.00478367,3.0823,21.8086,28.0389506816864,0.00209493,20,0.264835,27.88117289543152,139.4745695590973,1.13001,0.411543240787,0.00759245,805.0,0.0,2700.0
662.947961759,0.0124501,3.0861,21.8915,27.865688800811768,0.00245253,20,0.657007,27.679795742034912,167.34995245933533,1.13214,0.445826253068,0.0155208,750.0,0.0,2100.0
1360.61566947,-0.00412995,3.09386,22.0621,27.30020570755005,0.000713223,20,0.0507214,27.170665740966797,194.66880750656128,1.13654,0.323075992174,-0.0028175,1015.0,0.0,4600.0
