ItrTime,LossAfter,LossBefore,Perplexity,Time,MinReturn,ExplainedVariance,Entropy,NumTrajs,MaxReturn,MeanKL,AveragePolicyStd,AverageReturn,MaxKL,TotalExecTime,StdReturn
17.13813543319702,-0.0,-0.0,17.2706,17.138128757476807,0.0,1,2.849,20,0.0,0.0,1.00568,0.0,0.0,16.86504554748535,0.0
16.552124738693237,1.38957,-0.0106419,17.2706,33.698710203170776,0.0,0.114626515082,2.849,20,100.0,12.1297,1.00568,5.0,1161.95,16.304208278656006,21.7944947177
16.303058624267578,0.00620917,-0.0133411,17.1789,50.00649428367615,0.0,0.0580822516786,2.84368,20,1000.0,0.414375,1.00304,50.0,40.7698,16.191885471343994,217.944947177
15.930673122406006,0.0106905,0.012637,17.0647,65.97943162918091,0.0,0.0504055434265,2.83701,20,200.0,0.00416708,0.999694,10.0,0.685653,15.76813268661499,43.5889894354
15.807657957077026,-0.0,-0.0,17.1729,81.80776572227478,0.0,1,2.84333,20,0.0,0.0,1.00284,0.0,0.0,15.598846435546875,0.0
16.470927000045776,0.180814,3.73684e-05,17.1729,98.29374480247498,0.0,0.130571318166,2.84333,20,300.0,1.0187,1.00284,15.0,132.166,16.17831015586853,65.3834841531
16.771467447280884,-0.0,-0.0,17.1732,115.07895493507385,0.0,1,2.84335,20,0.0,0.0,1.0029,0.0,0.0,16.59053349494934,0.0
