LossBefore,LossAfter,StdReturn,NumTrajs,AverageReturn,TotalExecTime,AveragePolicyStd,Time,ExplainedVariance,MaxReturn,ItrTime,Perplexity,Entropy,MeanKL,MaxKL,MinReturn
0.0171921,-0.0268723,600.229122919,20,385.0,28.854839324951172,0.870797,29.13880729675293,0.051602927231,2000.0,29.13881206512451,12.9461,2.5608,0.330171,1.22817,0.0
-0.0177662,-0.0365672,881.745428114,20,51445.0,28.96263360977173,0.878305,58.28410863876343,0.964258805844,52700.0,29.141281366348267,13.1706,2.57799,0.0702027,0.225413,49700.0
0.00398643,-0.00402982,810.231448415,20,52105.0,28.030998945236206,0.874443,86.49744439125061,0.980642922696,52800.0,28.19122886657715,13.0542,2.56911,0.02774,0.137657,49900.0
-0.015974,-0.0673175,544.609952168,20,51820.0,27.12055253982544,0.875352,113.67415571212769,0.978100017468,52700.0,27.170892238616943,13.0802,2.5711,0.262827,1.03384,50200.0
-0.0010088,-0.0153954,1335.84243083,20,50995.0,27.702847242355347,0.871819,141.44772148132324,0.956718284113,52800.0,27.75671124458313,12.9761,2.56311,0.0348881,0.453237,48600.0
0.0229304,-0.00162616,847.038960143,20,51795.0,26.399317741394043,0.871577,167.97394943237305,0.971540174886,52800.0,26.51608419418335,12.9696,2.56261,0.0986134,0.564275,50300.0
-0.011842,-0.015675,660.984114786,20,52010.0,26.524837732315063,0.876565,194.7512059211731,0.978567570448,53100.0,26.77443242073059,13.1192,2.57407,0.0106604,0.0403795,50700.0
