MaxKL,NumTrajs,MeanKL,Time,Perplexity,AverageReturn,MaxReturn,MinReturn,AveragePolicyStd,ExplainedVariance,LossAfter,LossBefore,ItrTime,TotalExecTime,StdReturn,Entropy
0.0,20,0.0,14.812411546707153,14.5788,0.0,0.0,0.0,0.92455,1,-0.0,-0.0,14.812416315078735,14.698152780532837,0.0,2.67957
0.0,20,0.0,28.885372638702393,14.5788,0.0,0.0,0.0,0.92455,1,-0.0,-0.0,14.06794786453247,13.974805116653442,0.0,2.67957
0.0,20,0.0,42.663965940475464,14.5788,0.0,0.0,0.0,0.92455,1,-0.0,-0.0,13.767242431640625,13.677109718322754,0.0,2.67957
0.0,20,0.0,56.683085203170776,14.5788,0.0,0.0,0.0,0.92455,1,-0.0,-0.0,14.002992630004883,13.945211410522461,0.0,2.67957
0.0,20,0.0,70.26094913482666,14.5788,0.0,0.0,0.0,0.92455,1,-0.0,-0.0,13.567561388015747,13.51949143409729,0.0,2.67957
0.0,20,0.0,84.50361394882202,14.5788,0.0,0.0,0.0,0.92455,1,-0.0,-0.0,14.237900495529175,14.166757583618164,0.0,2.67957
0.0,20,0.0,98.28994536399841,14.5788,0.0,0.0,0.0,0.92455,1,-0.0,-0.0,13.780242204666138,13.727272748947144,0.0,2.67957
