AveragePolicyStd,MaxReturn,MaxKL,NumTrajs,TotalExecTime,AverageReturn,ExplainedVariance,StdReturn,Time,ItrTime,Entropy,Perplexity,MinReturn,LossAfter,MeanKL,LossBefore
0.876188,0.0,0.0,40,4.738490104675293,0.0,1,0.0,4.801660776138306,4.801666498184204,2.57184,13.0899,0.0,-0.0,0.0,-0.0
0.876188,0.0,0.0,40,4.3383636474609375,0.0,1,0.0,9.20575213432312,4.40140438079834,2.57184,13.0899,0.0,-0.0,0.0,-0.0
0.876188,0.0,0.0,40,4.660753011703491,0.0,1,0.0,13.926342487335205,4.716238021850586,2.57184,13.0899,0.0,-0.0,0.0,-0.0
0.876188,0.0,0.0,40,4.592067241668701,0.0,1,0.0,18.562002182006836,4.6232006549835205,2.57184,13.0899,0.0,-0.0,0.0,-0.0
0.876188,0.0,0.0,40,4.6087188720703125,0.0,1,0.0,23.225971937179565,4.659660339355469,2.57184,13.0899,0.0,-0.0,0.0,-0.0
0.876188,0.0,0.0,40,5.052750587463379,0.0,1,0.0,28.328689336776733,5.100147485733032,2.57184,13.0899,0.0,-0.0,0.0,-0.0
0.876188,0.0,0.0,40,4.654117584228516,0.0,1,0.0,33.04514932632446,4.707237958908081,2.57184,13.0899,0.0,-0.0,0.0,-0.0
