MinReturn,NumTrajs,TotalExecTime,MeanKL,LossAfter,Perplexity,MaxReturn,Time,AveragePolicyStd,MaxKL,Entropy,ExplainedVariance,AverageReturn,LossBefore,ItrTime,StdReturn
0.0,20,12.314600706100464,0.019925,-0.0246225,21.7921,900.0,12.37560486793518,1.12957,4.28308,3.08155,0.318923277716,235.0,-0.0173635,12.375608921051025,292.018835009
0.0,20,11.660430908203125,0.0131081,-0.00459553,21.417,2400.0,24.117476224899292,1.11982,1.65717,3.06418,0.355991308716,710.0,-0.000373499,11.73658537864685,693.469537903
0.0,20,12.155160188674927,0.0124494,0.0033493,21.413,1200.0,36.3394889831543,1.11975,1.73846,3.064,0.348676155836,330.0,0.00605528,12.217912673950195,422.01895692
0.0,20,11.93187141418457,0.00709124,-0.00981776,21.4779,2500.0,48.331918716430664,1.12144,0.476062,3.06703,0.330373434879,480.0,-0.00556122,11.98284125328064,646.993044785
0.0,20,13.360090970993042,0.00269122,0.00359101,21.4183,2100.0,61.74385690689087,1.1199,0.17724,3.06425,0.392031247267,570.0,0.00570115,13.407621383666992,661.135387043
0.0,20,12.21431303024292,0.00954734,-5.3551e-05,21.4794,1700.0,74.00472688674927,1.1215,1.10042,3.0671,0.28567118255,610.0,0.00196736,12.25564980506897,431.161222746
0.0,20,12.554175615310669,0.0023763,-0.0215355,21.5006,1300.0,86.60992169380188,1.12207,0.238058,3.06808,0.280231281111,385.0,-0.0187195,12.599895000457764,433.906671993
