Entropy,LossBefore,MaxReturn,ItrTime,Time,LossAfter,NumTrajs,TotalExecTime,MeanKL,ExplainedVariance,MaxKL,StdReturn,Perplexity,MinReturn,AveragePolicyStd,AverageReturn
2.84233,-0.0030027,7500.0,9.722531795501709,9.722524881362915,-0.0283443,20,9.656397581100464,0.0819918,0.56430733013,0.347491,1895.59357458,17.1557,0.0,1.00326,735.0
2.83933,-0.00800397,36000.0,9.802287340164185,19.52845525741577,-0.0192965,20,9.749123334884644,0.051603,0.85143755891,0.149779,12632.1850841,17.1042,0.0,1.00207,23070.0
2.83532,-0.0210022,35500.0,9.615899324417114,29.14804983139038,-0.0250397,20,9.567423343658447,0.00671427,0.904747947941,0.0156375,7496.4174777,17.0359,0.0,1.00013,31135.0
2.82482,-0.020891,37900.0,9.60243558883667,38.75973868370056,-0.0253334,20,9.55296516418457,0.0181406,0.905667157698,0.0506108,3731.27324113,16.858,20400.0,0.994816,32560.0
2.81438,-0.00377936,36300.0,9.693371534347534,48.457539796829224,-0.0260241,20,9.630905151367188,0.112303,0.903563447422,0.190926,2038.47982575,16.6828,26800.0,0.98965,32160.0
2.81249,-0.00393784,28900.0,9.460041999816895,57.92383813858032,-0.067811,20,9.402702808380127,0.295121,0.683085065027,0.585919,5100.29410917,16.6513,6100.0,0.988698,18600.0
2.81052,0.0100883,27900.0,9.581228017807007,67.50910210609436,-0.0528859,20,9.53458857536316,0.312888,0.524892540961,0.65421,6492.9557984,16.6186,0.0,0.987813,17045.0
