MeanKL,ExplainedVariance,Perplexity,AverageReturn,Time,TotalExecTime,AveragePolicyStd,LossAfter,MinReturn,MaxKL,ItrTime,StdReturn,LossBefore,Entropy,MaxReturn,NumTrajs
1.42861,0.269120642273,6.20679,34.5,8.579616069793701,8.511855363845825,0.609708,-0.0490751,0.0,8.14681,8.579630136489868,180.720087428,-0.00066386,1.82564,1600.0,200
0.0478017,0.830749015226,6.20267,1268.5,17.17881417274475,8.53500771522522,0.60984,-0.0198403,0.0,0.528333,8.589836120605469,1182.18346715,-0.010828,1.82498,2800.0,200
0.402742,0.834134158819,6.16917,1179.0,28.484474897384644,11.245795965194702,0.607825,0.0136835,0.0,3.72359,11.300490856170654,1134.26584186,0.000280619,1.81956,2700.0,200
0.102838,0.826771644154,6.17004,1387.5,37.12746524810791,8.567452669143677,0.607813,0.0237329,0.0,1.01548,8.63153338432312,1210.65839525,0.016489,1.81971,3000.0,200
0.27859,0.835026073312,6.22112,1273.0,45.69786238670349,8.515795946121216,0.610307,0.00936015,0.0,3.09571,8.56458044052124,1220.97133463,-0.00107911,1.82795,2900.0,200
0.126468,0.824888302108,6.21776,1277.5,54.262651681900024,8.485941648483276,0.610303,0.017908,0.0,1.1364,8.559849262237549,1218.17229898,0.00866081,1.82741,2900.0,200
0.0868683,0.826288948653,6.24475,1376.5,62.87675714492798,8.518117904663086,0.611597,-0.0014151,0.0,0.577979,8.606867551803589,1230.32424588,0.0104945,1.83174,2900.0,200
