TotalExecTime,Time,MaxKL,Entropy,Perplexity,AveragePolicyStd,MinReturn,MaxReturn,StdReturn,MeanKL,LossAfter,ExplainedVariance,ItrTime,AverageReturn,NumTrajs,LossBefore
17.04175090789795,17.280609369277954,7078.73,2.83788,17.0795,1.0,0.0,100.0,21.7944947177,110.125,-2.35352,0.0693908634366,17.28061604499817,5.0,20,-0.0161311
17.282491445541382,34.76128387451172,67.0457,2.82175,16.8062,0.991973,0.0,300.0,67.8232998313,0.868135,0.118123,0.153412124953,17.45646095275879,20.0,20,0.0167981
16.605153560638428,51.469197511672974,627.562,2.83015,16.9479,0.996144,0.0,1200.0,331.511689085,7.68998,-1.91097,0.463043642165,16.687678575515747,110.0,20,-0.00550548
17.539920568466187,69.30646228790283,0.0999373,2.82739,16.9013,0.994785,0.0,500.0,115.217186218,0.0015154,-0.00194208,0.143334842762,17.822975635528564,35.0,20,-0.000452405
16.921762466430664,86.57156324386597,1498.04,2.82717,16.8975,0.994659,0.0,200.0,47.6969600708,24.8471,-1.55563,0.0706056911125,17.235846519470215,15.0,20,0.00190882
17.190019845962524,103.91744613647461,343.914,2.82812,16.9137,0.995134,0.0,300.0,78.1024967591,3.95555,-1.19259,0.106076679906,17.321881771087646,30.0,20,0.00427376
17.11750078201294,121.35873579978943,2.44327,2.83026,16.9498,0.9962,0.0,200.0,47.6969600708,0.0140004,-0.00633453,0.0461328274485,17.385756492614746,15.0,20,-0.00700251
