NumTrajs,ItrTime,Perplexity,MinReturn,MeanKL,Time,MaxKL,Entropy,MaxReturn,LossAfter,AveragePolicyStd,ExplainedVariance,StdReturn,TotalExecTime,AverageReturn,LossBefore
20,7.249899864196777,15.2117,0.0,0.0,7.249894857406616,0.0,2.72206,0.0,-0.0,0.947542,1,0.0,7.2008044719696045,0.0,-0.0
20,5.441002607345581,15.2117,0.0,0.0,12.694658517837524,0.0,2.72206,0.0,-0.0,0.947542,1,0.0,5.401148796081543,0.0,-0.0
20,5.558361291885376,15.2117,0.0,0.0,18.256810903549194,0.0,2.72206,0.0,-0.0,0.947542,1,0.0,5.500913381576538,0.0,-0.0
20,5.617314100265503,15.2117,0.0,0.0,23.879237174987793,0.0,2.72206,0.0,-0.0,0.947542,1,0.0,5.586607217788696,0.0,-0.0
20,5.683752059936523,15.2117,0.0,0.0,29.57296061515808,0.0,2.72206,0.0,-0.0,0.947542,1,0.0,5.637320280075073,0.0,-0.0
20,5.709954023361206,15.2117,0.0,0.0,35.28671216964722,0.0,2.72206,0.0,-0.0,0.947542,1,0.0,5.668715000152588,0.0,-0.0
20,5.516664981842041,15.2117,0.0,0.0,40.80749320983887,0.0,2.72206,0.0,-0.0,0.947542,1,0.0,5.461669445037842,0.0,-0.0
