Entropy,MaxKL,LossAfter,ItrTime,NumTrajs,AveragePolicyStd,AverageReturn,MinReturn,StdReturn,MeanKL,Perplexity,MaxReturn,ExplainedVariance,TotalExecTime,Time,LossBefore
2.5608,0.0,-0.0,18.027467012405396,20,0.870797,0.0,0.0,0.0,0.0,12.9461,0.0,1,17.926734685897827,18.027459859848022,-0.0
2.5608,0.0,-0.0,17.661503553390503,20,0.870797,0.0,0.0,0.0,0.0,12.9461,0.0,1,17.575739860534668,35.69224214553833,-0.0
2.5608,0.0,-0.0,17.886716842651367,20,0.870797,0.0,0.0,0.0,0.0,12.9461,0.0,1,17.794909954071045,53.58323931694031,-0.0
2.5608,0.0,-0.0,17.56468939781189,20,0.870797,0.0,0.0,0.0,0.0,12.9461,0.0,1,17.521568775177002,71.15537667274475,-0.0
2.5608,0.0,-0.0,17.70049500465393,20,0.870797,0.0,0.0,0.0,0.0,12.9461,0.0,1,17.61156678199768,88.86334228515625,-0.0
2.5608,0.0,-0.0,17.40987229347229,20,0.870797,0.0,0.0,0.0,0.0,12.9461,0.0,1,17.363720893859863,106.2778868675232,-0.0
2.5608,0.0,-0.0,17.590471506118774,20,0.870797,0.0,0.0,0.0,0.0,12.9461,0.0,1,17.521216869354248,123.87702536582947,-0.0
