ItrTime,MinReturn,ExplainedVariance,LossBefore,Entropy,Time,MaxReturn,MeanKL,LossAfter,AverageReturn,NumTrajs,TotalExecTime,StdReturn,AveragePolicyStd,MaxKL,Perplexity
28.772859573364258,0.0,0.329940471375,0.00825237,2.5608,28.7728533744812,2500.0,0.0290927,-0.00686087,570.0,20,28.534210681915283,783.645327939,0.870797,0.368188,12.9461
27.307795763015747,0.0,0.754308595115,-0.00286736,2.56905,56.105642557144165,2300.0,0.00291705,-0.00706353,1555.0,20,27.08868980407715,695.323665641,0.874488,0.078974,13.0534
31.213834762573242,0.0,0.773392714992,0.00173156,2.56762,87.32691478729248,2500.0,0.00611158,-0.00371703,1675.0,20,31.055643558502197,702.762406507,0.873956,0.127628,13.0347
28.729350805282593,0.0,0.617500227208,0.000843629,2.56848,116.06201958656311,2400.0,0.0371212,-0.0168976,1290.0,20,28.63325548171997,925.688932633,0.874351,0.476482,13.046
27.540857553482056,900.0,0.886312848766,0.0032142,2.5689,143.631826877594,2500.0,0.00646676,-0.000618364,1995.0,20,27.436082124710083,351.390096616,0.874584,0.0439741,13.0515
29.664923906326294,300.0,0.866457125864,-0.00344498,2.57051,173.30440664291382,2600.0,0.00238458,-0.00565886,1880.0,20,29.51804828643799,481.248376621,0.875294,0.0429349,13.0725
29.356250047683716,1200.0,0.867865088123,-0.00846188,2.56879,202.6658387184143,2600.0,0.00504678,-0.0144919,1960.0,20,29.18619441986084,394.208066889,0.874524,0.167486,13.05
