StdReturn,Perplexity,MaxReturn,AveragePolicyStd,AverageReturn,MeanKL,MaxKL,NumTrajs,Time,LossBefore,ExplainedVariance,TotalExecTime,ItrTime,LossAfter,Entropy,MinReturn
6020.90317145,15.3903,22300.0,0.949513,16715.0,0.0906299,1.89224,20,6.564223766326904,-0.0221249,0.893088288804,6.499146461486816,6.564229249954224,-0.0367995,2.73374,0.0
5245.99609226,15.0535,20800.0,0.939242,15905.0,0.0828407,0.415601,20,13.051942110061646,0.0200916,0.77063630707,6.398043155670166,6.480624437332153,-0.00598904,2.71161,200.0
6056.01147621,15.2055,22300.0,0.943778,16065.0,0.0882564,0.916067,20,19.46763300895691,-0.00271037,0.787838999681,6.384148836135864,6.412644386291504,-0.0273944,2.72166,300.0
6823.63539471,15.1849,20800.0,0.943068,13800.0,0.0354645,0.128166,20,25.9728102684021,0.0217786,0.829291060838,6.408194303512573,6.498887062072754,0.00832931,2.7203,0.0
6760.56765368,15.3512,22000.0,0.948295,16685.0,0.025828,0.22374,20,32.46621346473694,0.00247765,0.868034335176,6.448731899261475,6.490435600280762,-0.00745182,2.73119,0.0
8061.34449084,15.3702,21100.0,0.948922,12115.0,0.0293803,0.214162,20,39.08616328239441,0.0104883,0.684124474215,6.563689231872559,6.6145453453063965,-0.00327727,2.73243,0.0
4559.21868306,15.451,20500.0,0.951522,17945.0,0.0434657,0.187668,20,45.59508204460144,-0.018937,0.87467293228,6.458314895629883,6.499715805053711,-0.0361164,2.73768,0.0
