TotalExecTime,MinReturn,LossAfter,Perplexity,Entropy,ExplainedVariance,MeanKL,NumTrajs,LossBefore,Time,MaxKL,AverageReturn,ItrTime,MaxReturn,StdReturn,AveragePolicyStd
6.134535074234009,0.0,-0.0436304,5.67789,1.73658,0.313219777601,0.538654,40,0.0210999,6.23735499382019,2.63781,185.0,6.237360000610352,600.0,203.162496539,0.58088
6.016827344894409,200.0,-0.0540967,5.79896,1.75768,0.511572284641,0.373728,40,0.0339686,12.362667798995972,1.19767,2127.5,6.118037462234497,4100.0,845.868636373,0.58807
5.91940712928772,2700.0,-0.0553062,5.8983,1.77466,0.915576824726,0.23556,40,-0.00465081,18.38713312149048,0.698133,6827.5,6.020551443099976,8100.0,860.519465207,0.59377
5.921831369400024,1400.0,-0.0503786,5.8846,1.77234,0.862501330793,0.0584504,40,-0.0200035,24.365328788757324,0.465278,7267.5,5.974036693572998,8100.0,1442.80759285,0.592952
5.985288381576538,7200.0,-0.0440243,5.82603,1.76234,0.994199530967,0.0304264,40,-0.0244856,30.437310934066772,0.429155,7610.0,6.06009578704834,8200.0,209.523268398,0.590333
5.979621887207031,7200.0,-0.0459672,5.75514,1.75009,0.994349425835,0.0484819,40,-0.0264311,36.50470566749573,0.101133,7675.0,6.060835123062134,8100.0,229.945645751,0.58577
6.106473445892334,7200.0,-0.0522914,5.67958,1.73688,0.994932855841,0.0588975,40,-0.0180851,42.67658972740173,0.560315,7797.5,6.1595094203948975,8200.0,257.378612165,0.581602
