AveragePolicyStd,TotalExecTime,Time,MaxReturn,Perplexity,LossBefore,StdReturn,NumTrajs,Entropy,AverageReturn,MinReturn,MeanKL,MaxKL,LossAfter,ExplainedVariance,ItrTime
0.87453,11.972841262817383,12.100139856338501,1100.0,13.0471,-0.0142206,347.095087836,20,2.56857,205.0,0.0,0.194611,1.548,-0.0645948,0.213461182847,12.10014533996582
0.868481,12.196732521057129,24.426706552505493,1000.0,12.8629,-0.0179721,58.9491306128,20,2.55435,905.0,800.0,0.0168604,0.0902084,-0.0266522,0.927656712625,12.317461252212524
0.864654,11.50048828125,36.066383361816406,1100.0,12.7479,-0.00295334,101.365674664,20,2.54536,915.0,800.0,0.00516159,0.0952094,-0.00710759,0.923507499175,11.636745691299438
0.863962,11.112193822860718,47.25161075592041,1200.0,12.729,0.0193634,126.885775404,20,2.54389,930.0,500.0,0.00505342,0.0385092,0.0144046,0.918289094805,11.179192066192627
0.868151,11.31557321548462,58.64838147163391,1200.0,12.8529,0.00734222,115.758369028,20,2.55357,940.0,600.0,0.014793,0.0826439,0.000767862,0.908604915043,11.38473892211914
0.869851,12.204639673233032,70.94306111335754,1100.0,12.9002,0.0172792,92.736184955,20,2.55724,920.0,800.0,0.0126639,0.083273,0.00994452,0.928080570357,12.285215854644775
0.873519,11.7200288772583,82.71595501899719,1000.0,13.0121,0.0213469,80.4673846972,20,2.56588,905.0,800.0,0.00469185,0.0796806,0.0155554,0.92322023514,11.764850854873657
