TotalExecTime,NumTrajs,MaxKL,Entropy,MinReturn,LossAfter,MeanKL,Time,ExplainedVariance,ItrTime,Perplexity,LossBefore,AveragePolicyStd,StdReturn,AverageReturn,MaxReturn
7.362754583358765,40,51.9807,2.79458,0.0,-0.231922,1.96604,7.480228662490845,0.52910671122,7.4802329540252686,16.3558,-0.0265693,0.982009,1064.39830421,2842.5,4600.0
7.300276279449463,40,21.0175,2.76801,0.0,-0.0555379,0.230595,14.871002674102783,0.603876181232,7.386729717254639,15.927,0.00812198,0.970315,2644.14329226,1727.5,7400.0
7.0660560131073,40,48.6858,2.77208,0.0,-0.0767252,0.113138,22.013415813446045,0.684929892739,7.136824131011963,15.9918,-0.0301028,0.972661,2974.1290742,4157.5,7600.0
7.185738801956177,40,8.48177,2.75702,0.0,-0.0256497,0.0892439,29.27720618247986,0.767872584625,7.259416103363037,15.7529,0.00871977,0.96555,1978.4321444,5467.5,7400.0
8.06225037574768,40,84.1397,2.76138,0.0,-0.0630131,0.11217,37.42142677307129,0.843296337848,8.13114047050476,15.8217,-0.0309652,0.968163,1619.7530676,5830.0,7500.0
7.075774431228638,40,12.0846,2.7459,0.0,-0.052186,0.151202,44.57084035873413,0.82689065829,7.145135402679443,15.5786,-0.00317124,0.960622,1768.81139469,6067.5,7800.0
7.051968336105347,40,3.07402,2.74432,200.0,-0.0470606,0.100533,51.68404483795166,0.77886632648,7.107824087142944,15.554,-0.00410524,0.959871,2152.2314002,6180.0,8000.0
