LossAfter,MinReturn,TotalExecTime,MaxReturn,LossBefore,MaxKL,Time,AverageReturn,StdReturn,NumTrajs,ItrTime,AveragePolicyStd,Entropy,MeanKL,Perplexity,ExplainedVariance
0.0194484,0.0,16.95439648628235,100.0,0.0229746,0.401974,17.192479610443115,5.0,21.7944947177,20,17.19248676300049,0.999438,2.83651,0.00427286,17.0561,0.0357510618157
-0.0,0.0,16.205873727798462,0.0,-0.0,0.0,33.594834327697754,0.0,0.0,20,16.382805585861206,1.01094,2.85949,0.0,17.4525,1
-0.0,0.0,17.12144660949707,0.0,-0.0,0.0,50.8976936340332,0.0,0.0,20,17.291547536849976,1.01094,2.85949,0.0,17.4525,1
0.0131151,0.0,15.55780029296875,300.0,0.00858434,4.70371,66.60384178161621,30.0,78.1024967591,20,15.674658298492432,1.01094,2.85949,0.0465105,17.4525,0.176841833288
0.114763,0.0,16.059460878372192,100.0,0.0107428,320.632,82.80854797363281,5.0,21.7944947177,20,16.198233604431152,1.01315,2.86378,4.48032,17.5276,0.0702625670901
-0.0178469,0.0,16.518683433532715,300.0,-0.0167863,0.0677137,99.5592749118805,20.0,67.8232998313,20,16.73226308822632,1.01586,2.86915,0.000359287,17.622,0.233027241211
-0.0,0.0,16.608442544937134,0.0,-0.0,0.0,116.42916202545166,0.0,0.0,20,16.847466945648193,1.01159,2.86076,0.0,17.4747,1
