LossBefore,ExplainedVariance,Entropy,AverageReturn,AveragePolicyStd,NumTrajs,MinReturn,MaxReturn,ItrTime,TotalExecTime,Time,Perplexity,LossAfter,MaxKL,MeanKL,StdReturn
-0.0,1,2.67957,0.0,0.92455,20,0.0,0.0,10.67320203781128,10.60790491104126,10.67319369316101,14.5788,-0.0,0.0,0.0,0.0
-0.0,1,2.67957,0.0,0.92455,20,0.0,0.0,10.776198625564575,10.675559043884277,21.455852508544922,14.5788,-0.0,0.0,0.0,0.0
-0.0,1,2.67957,0.0,0.92455,20,0.0,0.0,10.773169040679932,10.731071949005127,32.23793911933899,14.5788,-0.0,0.0,0.0,0.0
-0.0,1,2.67957,0.0,0.92455,20,0.0,0.0,10.792244911193848,10.749067068099976,43.040082931518555,14.5788,-0.0,0.0,0.0,0.0
-0.0,1,2.67957,0.0,0.92455,20,0.0,0.0,10.883964538574219,10.838621377944946,53.93188548088074,14.5788,-0.0,0.0,0.0,0.0
-0.0,1,2.67957,0.0,0.92455,20,0.0,0.0,10.91853141784668,10.86296796798706,64.86090326309204,14.5788,-0.0,0.0,0.0,0.0
-0.0,1,2.67957,0.0,0.92455,20,0.0,0.0,10.705135107040405,10.65146803855896,75.57707929611206,14.5788,-0.0,0.0,0.0,0.0
