Time,ItrTime,TotalExecTime,AveragePolicyStd,Entropy,Perplexity,MinReturn,MaxReturn,ExplainedVariance,AverageReturn,MeanKL,LossBefore,MaxKL,LossAfter,NumTrajs,StdReturn
17.589420318603516,17.589425325393677,17.345173597335815,1.00568,2.849,17.2706,0.0,0.0,1,0.0,0.0,-0.0,0.0,-0.0,20,0.0
33.948954582214355,16.334174394607544,16.148067712783813,1.00568,2.849,17.2706,0.0,0.0,1,0.0,0.0,-0.0,0.0,-0.0,20,0.0
50.72126317024231,16.761171340942383,16.643485069274902,1.00568,2.849,17.2706,0.0,600.0,0.219977973262,40.0,2.10706,-0.00706978,223.529,0.339047,20,135.646599663
66.64839243888855,15.86874508857727,15.681372880935669,1.00388,2.84547,17.2096,0.0,300.0,0.0516299293811,15.0,0.0644085,0.0176789,4.64952,0.0201081,20,65.3834841531
82.83411693572998,16.16654133796692,15.980671882629395,1.00833,2.85431,17.3624,0.0,500.0,0.165684434993,25.0,5.21979,0.000861913,589.188,-1.02666,20,108.972473589
98.77849984169006,15.938616037368774,15.773507595062256,1.00853,2.85474,17.3699,0.0,100.0,0.116891036702,10.0,0.00130164,5.84573e-05,0.123814,-0.00199068,20,30.0
114.66294312477112,15.863126993179321,15.721136331558228,1.00854,2.85477,17.3704,0.0,300.0,0.0606484218535,15.0,0.309978,0.0112548,37.0965,-0.0531459,20,65.3834841531
