MeanKL,AveragePolicyStd,MaxReturn,TotalExecTime,Entropy,AverageReturn,Time,NumTrajs,LossAfter,StdReturn,ExplainedVariance,MinReturn,Perplexity,MaxKL,ItrTime,LossBefore
0.271738,0.930467,400.0,9.38142991065979,2.69307,265.0,9.474886417388916,20,-0.00977366,90.9670269933,0.823599407915,0.0,14.777,2.9226,9.474889039993286,0.0200808
0.0413246,0.939792,1300.0,9.293437242507935,2.71315,730.0,18.875043392181396,20,-0.0232952,197.737199333,0.812253916839,400.0,15.0768,0.538889,9.396266460418701,-0.00616742
0.0599987,0.938429,1800.0,9.153310775756836,2.71007,830.0,28.10202956199646,20,-0.0246152,286.530975638,0.81449303769,500.0,15.0303,0.510762,9.224031448364258,-0.00773483
0.178586,0.936652,6200.0,9.649108648300171,2.7062,2730.0,37.81218671798706,20,-0.0266415,1517.26728034,0.288471819739,700.0,14.9723,1.59188,9.69786548614502,0.0182384
0.0102655,0.941171,21100.0,8.688743591308594,2.71532,18220.0,46.591322898864746,20,-0.0186508,2096.09160105,0.823988815615,12200.0,15.1095,0.0571511,8.754017353057861,-0.0145313
0.342139,0.937657,21300.0,8.011142492294312,2.70806,16425.0,54.6663453578949,20,-0.111822,3607.47487864,0.713057028946,7600.0,15.0001,2.46069,8.06680679321289,-0.0226207
0.168113,0.932346,8600.0,8.497592210769653,2.69675,2930.0,63.22116541862488,20,-0.0356238,2432.30343502,0.210429913488,700.0,14.8314,1.25071,8.548415899276733,0.0131519
