StdReturn,AverageReturn,MaxReturn,TotalExecTime,LossAfter,ItrTime,ExplainedVariance,Entropy,MaxKL,MeanKL,NumTrajs,Perplexity,LossBefore,AveragePolicyStd,MinReturn,Time
0.0,0.0,0.0,12.614810705184937,-0.0,12.800594091415405,1,2.8392,0.0,0.0,20,17.1021,-0.0,1.00066,0.0,12.800586938858032
0.0,0.0,0.0,10.804161787033081,-0.0,10.916131496429443,1,2.8392,0.0,0.0,20,17.1021,-0.0,1.00066,0.0,23.723157167434692
0.0,0.0,0.0,12.849802255630493,-0.0,13.045038938522339,1,2.8392,0.0,0.0,20,17.1021,-0.0,1.00066,0.0,36.78651285171509
174.355957742,40.0,800.0,12.411673307418823,-1.04957,12.45421028137207,0.33823022597,2.8392,603.356,5.81429,20,17.1021,0.0027712,1.00066,0.0,49.24580407142639
65.3834841531,15.0,300.0,12.196890115737915,0.00963175,12.23474907875061,0.085387479031,2.84059,0.0770709,0.00251188,20,17.1258,0.012549,1.00136,0.0,61.48334193229675
0.0,0.0,0.0,12.323811292648315,-0.0,12.370042324066162,1,2.84686,0.0,0.0,20,17.2336,-0.0,1.0045,0.0,73.85949206352234
128.452325787,50.0,500.0,11.855379104614258,-0.00865277,11.919277667999268,0.362499229345,2.84686,11.3037,0.183425,20,17.2336,0.000657707,1.0045,0.0,85.78453588485718
