MaxKL,Entropy,NumTrajs,AverageReturn,Perplexity,StdReturn,LossBefore,LossAfter,MeanKL,ItrTime,Time,MaxReturn,MinReturn,ExplainedVariance,TotalExecTime,AveragePolicyStd
0.0,1.73658,40,0.0,5.67789,0.0,-0.0,-0.0,0.0,6.095319032669067,6.095312833786011,0.0,0.0,1,6.009766578674316,0.58088
0.0,1.73658,40,0.0,5.67789,0.0,-0.0,-0.0,0.0,6.141777992248535,12.242350339889526,0.0,0.0,1,6.010511636734009,0.58088
0.2677,1.73658,40,2.5,5.67789,15.612494996,0.0285908,0.00845694,0.0304526,6.044044017791748,18.290217638015747,100.0,0.0,0.0396119595737,5.999452114105225,0.58088
0.0,1.75087,40,0.0,5.75964,0.0,-0.0,-0.0,0.0,6.008330345153809,24.31301712989807,0.0,0.0,1,5.953314304351807,0.585367
0.0,1.75087,40,0.0,5.75964,0.0,-0.0,-0.0,0.0,6.691383361816406,31.00984025001526,0.0,0.0,1,6.616528272628784,0.585367
0.0,1.75087,40,0.0,5.75964,0.0,-0.0,-0.0,0.0,5.9087114334106445,36.924397468566895,0.0,0.0,1,5.876104831695557,0.585367
0.697718,1.75087,40,2.5,5.75964,15.612494996,-0.00683951,-0.033563,0.0492718,5.746307134628296,42.68180704116821,100.0,0.0,0.0200844558285,5.711141109466553,0.585367
