TotalExecTime,Perplexity,MeanKL,ExplainedVariance,MinReturn,AverageReturn,NumTrajs,LossAfter,MaxReturn,MaxKL,LossBefore,StdReturn,ItrTime,Entropy,AveragePolicyStd,Time
4.8073835372924805,15.2117,0.0968463,0.18659715127,0.0,55.0,20,-0.0549743,300.0,0.939211,-0.0237661,102.347447452,4.866262912750244,2.72206,0.947542,4.866258859634399
4.656430959701538,14.8544,0.0726604,0.887820172679,200.0,280.0,20,-0.0482551,400.0,0.665465,-0.0282044,67.8232998313,4.708042621612549,2.6983,0.936146,9.578577518463135
9.285631656646729,14.6464,0.123422,0.925044282262,300.0,430.0,20,0.00314138,500.0,1.55797,0.0387761,64.0312423743,9.33362603187561,2.68419,0.929096,18.91584277153015
4.559627532958984,14.9331,0.0641274,0.886924116435,600.0,785.0,20,-0.0248045,1200.0,0.337405,-0.00252333,165.151445649,4.59757399559021,2.70358,0.938203,23.518522262573242
4.658135890960693,14.9143,0.010113,0.866847209215,900.0,1245.0,20,-0.0231753,1800.0,0.021241,-0.0192712,215.580611373,4.696249723434448,2.70232,0.937191,28.230422973632812
4.623857021331787,14.7713,0.0257002,0.839296198298,800.0,1335.0,20,-0.00698542,2000.0,0.0780029,0.00317617,281.558164506,4.657264232635498,2.69268,0.932741,32.90893220901489
4.649988412857056,14.7947,0.0653267,0.775361172674,1000.0,1635.0,20,-0.00434614,3300.0,0.257004,0.0153271,463.977370138,4.67491602897644,2.69427,0.933424,37.59276080131531
