LossAfter,ExplainedVariance,MeanKL,AveragePolicyStd,MaxKL,TotalExecTime,MaxReturn,StdReturn,Perplexity,AverageReturn,MinReturn,Entropy,NumTrajs,ItrTime,Time,LossBefore
-0.0309686,0.671025713793,0.105799,0.930467,4.21521,5.40868067741394,1700.0,504.579032462,14.777,920.0,0.0,2.69307,20,5.494944095611572,5.494936943054199,-0.00796428
-0.0127423,0.892453334224,0.0358531,0.926494,0.915025,5.064202070236206,2000.0,178.605710995,14.6598,1410.0,1100.0,2.68511,20,5.13642692565918,10.63487458229065,-0.00361045
-0.0285914,0.858991128633,0.0382607,0.925699,0.641509,4.970190763473511,1700.0,295.423424934,14.6334,1265.0,400.0,2.6833,20,5.050152540206909,15.693681478500366,-0.0130923
-0.016464,0.859237267438,0.0138574,0.922652,0.138954,5.360131502151489,2600.0,349.141805002,14.5379,1690.0,1300.0,2.67676,20,5.397013902664185,21.094467639923096,-0.00758391
-0.0286686,0.758821270711,0.0288401,0.920947,0.158519,5.432084798812866,4000.0,727.650328111,14.4829,1905.0,1200.0,2.67297,20,5.507753849029541,26.606544494628906,-0.0160356
-0.0123791,0.334082586902,0.142007,0.917305,0.45345,5.590147018432617,8500.0,1777.75138869,14.3672,4160.0,1500.0,2.66495,20,5.623962879180908,32.23732542991638,0.0199874
-0.0481922,0.896655409758,0.0848336,0.921939,0.432012,5.893187522888184,22400.0,1969.73983054,14.5115,19775.0,15700.0,2.67494,20,5.929035425186157,38.171640157699585,-0.0256286
