MaxKL,AveragePolicyStd,Entropy,Time,MaxReturn,LossBefore,Perplexity,AverageReturn,StdReturn,NumTrajs,MeanKL,TotalExecTime,ExplainedVariance,LossAfter,ItrTime,MinReturn
966.188,1.00066,2.8392,11.619276523590088,200.0,0.00132992,17.1021,10.0,43.5889894354,20,8.17254,11.504769325256348,0.227303117951,0.465248,11.619282007217407,0.0
0.0,1.00133,2.84053,22.915827751159668,0.0,-0.0,17.1248,0.0,0.0,20,0.0,11.151541948318481,1,-0.0,11.292263507843018,0.0
0.0,1.00133,2.84053,33.785624504089355,0.0,-0.0,17.1248,0.0,0.0,20,0.0,10.788256406784058,1,-0.0,10.860005140304565,0.0
0.0,1.00133,2.84053,44.65639328956604,0.0,-0.0,17.1248,0.0,0.0,20,0.0,10.773685693740845,1,-0.0,10.85986614227295,0.0
1.32058,1.00133,2.84053,55.510082483291626,200.0,0.0109393,17.1248,10.0,43.5889894354,20,0.00770727,10.754578590393066,0.0928282756322,0.00909367,10.849354028701782,0.0
236.003,1.00409,2.846,66.10949397087097,500.0,0.00887085,17.2188,30.0,110.0,20,4.82762,10.541458129882812,0.0728911520583,0.0326768,10.594053268432617,0.0
0.0,1.00635,2.85044,76.71940445899963,0.0,-0.0,17.2953,0.0,0.0,20,0.0,10.531492948532104,1,-0.0,10.587421894073486,0.0
