AveragePolicyStd,ExplainedVariance,TotalExecTime,LossAfter,MeanKL,Time,NumTrajs,MinReturn,MaxReturn,LossBefore,AverageReturn,MaxKL,ItrTime,StdReturn,Perplexity,Entropy
0.870797,1,23.861213207244873,-0.0,0.0,23.99118161201477,20,0.0,0.0,-0.0,0.0,0.0,23.99118685722351,0.0,12.9461,2.5608
0.870797,1,23.288118600845337,-0.0,0.0,47.355066776275635,20,0.0,0.0,-0.0,0.0,0.0,23.35842251777649,0.0,12.9461,2.5608
0.870797,1,23.829968452453613,-0.0,0.0,71.31619787216187,20,0.0,0.0,-0.0,0.0,0.0,23.953149557113647,0.0,12.9461,2.5608
0.870797,1,23.675100803375244,-0.0,0.0,95.03322458267212,20,0.0,0.0,-0.0,0.0,0.0,23.71138572692871,0.0,12.9461,2.5608
0.870797,1,23.874458074569702,-0.0,0.0,119.23636388778687,20,0.0,0.0,-0.0,0.0,0.0,24.192290782928467,0.0,12.9461,2.5608
0.870797,1,21.8700590133667,-0.0,0.0,141.2798342704773,20,0.0,0.0,-0.0,0.0,0.0,22.037274599075317,0.0,12.9461,2.5608
0.870797,1,23.797188997268677,-0.0,0.0,165.15368008613586,20,0.0,0.0,-0.0,0.0,0.0,23.850272178649902,0.0,12.9461,2.5608
