Entropy,Time,AveragePolicyStd,AverageReturn,MeanKL,StdReturn,ExplainedVariance,MinReturn,ItrTime,NumTrajs,TotalExecTime,Perplexity,MaxKL,LossBefore,LossAfter,MaxReturn
3.08155,18.32402491569519,1.12957,520.0,0.0156191,548.270006475,0.417103534838,0.0,18.32402992248535,20,18.230167865753174,21.7921,3.28392,-0.00181142,-0.00714734,2000.0
3.07974,41.36862587928772,1.12855,425.0,0.00465121,452.63119645,0.239136186937,0.0,23.038002729415894,20,22.946357011795044,21.7527,0.197393,0.00126526,-0.00077456,1800.0
3.08037,59.100382804870605,1.1289,455.0,0.00233706,818.82537821,0.233740117315,0.0,17.72866725921631,20,17.66393208503723,21.7664,0.440453,-0.0172776,-0.0193239,3600.0
3.07173,78.55701637268066,1.12404,410.0,0.00332971,729.314746869,0.219838020279,0.0,19.452998638153076,20,19.350707292556763,21.5792,0.117564,-0.00868506,-0.0116903,3200.0
3.06739,98.41901922225952,1.12161,265.0,0.00474139,356.756219287,0.232587908676,0.0,19.841662883758545,20,19.752761602401733,21.4857,0.250617,-0.00539319,-0.00824636,1300.0
3.06469,120.39853858947754,1.1201,595.0,0.00185849,806.520303526,0.211569759083,0.0,21.963165998458862,20,21.813552141189575,21.4278,0.0370253,0.0111458,0.0088803,3000.0
3.07026,140.1770839691162,1.12321,425.0,0.0171368,498.873731519,0.261300741212,0.0,19.768610954284668,20,19.6322922706604,21.5476,20.2672,0.014115,0.0234734,1600.0
