StdReturn,AverageReturn,ExplainedVariance,Entropy,MinReturn,MaxKL,ItrTime,AveragePolicyStd,Perplexity,LossBefore,LossAfter,Time,MeanKL,TotalExecTime,NumTrajs,MaxReturn
21.7944947177,5.0,0.0693908634366,2.83788,0.0,7078.73,15.876651048660278,1.0,17.0795,-0.0161311,-2.35352,15.87664532661438,110.125,15.701295614242554,20,100.0
240.62418831,90.0,0.670164765038,2.82175,0.0,289.529,11.903595924377441,0.991973,16.8062,0.00094422,0.693307,27.789323568344116,4.55867,11.553318738937378,20,800.0
861.553828846,365.0,0.445293066453,2.82222,0.0,280.751,16.39470410346985,0.99223,16.8141,-0.0240724,-0.263163,44.20201301574707,3.55494,16.07432270050049,20,3000.0
820.655226024,295.0,0.188639513225,2.81018,0.0,746.068,16.94308090209961,0.986278,16.6129,-0.000765389,-1.26035,61.1598539352417,6.75778,16.735539197921753,20,3200.0
230.0,90.0,0.200849191306,2.8098,0.0,6.66853,16.474901914596558,0.986118,16.6066,0.000444043,-0.0349381,77.67190885543823,0.0934003,16.215757608413696,20,800.0
543.02394054,225.0,0.233153025942,2.81002,0.0,326.406,16.15170931816101,0.986206,16.6103,-0.00420317,0.61676,93.87011194229126,4.30162,15.951459407806396,20,1900.0
544.058820349,200.0,0.191626106775,2.80792,0.0,54.7796,14.256447553634644,0.985147,16.5754,-0.0184017,-0.276687,108.13197183609009,0.380113,14.076674938201904,20,2000.0
