NumTrajs,LossBefore,StdReturn,AveragePolicyStd,Time,MeanKL,AverageReturn,TotalExecTime,MinReturn,MaxReturn,Entropy,MaxKL,ExplainedVariance,Perplexity,LossAfter,ItrTime
20,0.00226833,2907.48602748,0.956152,33.29144358634949,0.0595555,1195.0,32.816306352615356,0.0,9900.0,2.7481,0.530757,0.678432741729,15.613,-0.0144493,33.29145002365112
20,-0.00368,2768.6594229,0.957193,67.19842910766602,0.00769461,1055.0,33.59483361244202,0.0,11200.0,2.75037,0.0974802,0.628292118408,15.6485,-0.0114648,33.885786056518555
20,-0.00144813,8150.08435539,0.956313,101.63444495201111,0.0597698,5325.0,34.216830015182495,0.0,24300.0,2.74853,0.250113,0.653086160177,15.6197,-0.0241687,34.42747473716736
20,-0.00471977,7517.0539442,0.956002,134.47793579101562,0.0454305,5170.0,32.58842420578003,0.0,21700.0,2.74781,0.291308,0.673300906986,15.6084,-0.0168564,32.82218265533447
20,-0.00163212,7401.12153663,0.954904,168.8487992286682,0.0102743,3220.0,34.23003315925598,0.0,23400.0,2.74545,0.0764203,0.748411646344,15.5716,-0.00532613,34.33405137062073
20,-0.000739392,9480.03691976,0.954488,202.14444375038147,0.051299,6530.0,32.980634927749634,0.0,30600.0,2.74463,0.339735,0.725290215552,15.5589,-0.0200499,33.21501159667969
20,-0.00663444,11327.6829052,0.954281,234.32331371307373,0.00572599,7140.0,32.04875349998474,0.0,30000.0,2.74426,0.0399001,0.761631281121,15.5531,-0.0131217,32.15431094169617
