MinReturn,NumTrajs,MaxKL,LossBefore,MeanKL,TotalExecTime,Perplexity,Time,ExplainedVariance,LossAfter,ItrTime,Entropy,AveragePolicyStd,MaxReturn,StdReturn,AverageReturn
0.0,20,14230.1,-0.00535557,236.199,17.508724212646484,17.0795,17.81604027748108,0.20594227341,11.6352,17.816044569015503,2.83788,1.0,1000.0,217.887585695,55.0
0.0,20,915.851,-0.00340835,8.51586,15.350241422653198,16.9882,33.46099352836609,0.18351145799,-1.48526,15.640300273895264,2.83252,0.997329,300.0,65.3834841531,15.0
0.0,20,0.452118,-0.0108948,0.00204533,16.35603380203247,16.9593,49.97816014289856,0.244353038634,-0.0121153,16.501389741897583,2.83082,0.996476,300.0,65.3834841531,15.0
0.0,20,1005.69,-0.00429193,14.7152,17.200191259384155,16.8672,67.46360349655151,0.225768770447,1.88838,17.436710596084595,2.82537,0.993774,1400.0,304.753999153,75.0
0.0,20,7.37988,0.0111128,0.0732158,16.66200041770935,16.831,84.33768725395203,0.125816023752,-0.0196083,16.841708183288574,2.82322,0.992706,600.0,135.646599663,40.0
0.0,20,0.313922,-0.0164612,0.00224088,18.007575273513794,16.9248,102.58514499664307,0.260482531025,-0.0172677,18.202429056167603,2.82878,0.995487,1400.0,394.810080925,175.0
0.0,20,542.704,-0.0114695,4.33436,15.554644107818604,16.7861,118.34162449836731,0.176783465177,-0.673817,15.741368293762207,2.82055,0.991425,300.0,92.0597631976,45.0
