Entropy,LossAfter,AveragePolicyStd,Time,ExplainedVariance,ItrTime,Perplexity,MeanKL,StdReturn,LossBefore,AverageReturn,TotalExecTime,NumTrajs,MinReturn,MaxReturn,MaxKL
1.82564,0.286678,0.609708,14.210619688034058,0.631913403904,14.210622310638428,6.20679,3.11623,236.378933071,0.000640365,45.0,13.992867231369019,200,0.0,1900.0,47.8003
1.82628,-0.0193067,0.609682,32.41234874725342,0.77599379288,18.198578596115112,6.21076,0.0438887,1121.80646727,-0.0183251,924.5,18.08476734161377,200,0.0,2700.0,0.32857
1.81712,-0.0137995,0.606859,45.84588360786438,0.768195269719,13.429183006286621,6.15412,0.164531,1173.98626483,-0.00561142,1062.5,13.335097789764404,200,0.0,2900.0,0.981065
1.81432,-0.00141089,0.605853,67.80581974983215,0.761918949196,21.95518970489502,6.13688,0.186917,1183.2403602,0.00580788,968.5,21.853183031082153,200,0.0,2900.0,1.10564
1.81722,0.00827089,0.606831,85.26484656333923,0.817777570293,17.455929040908813,6.15472,0.158249,1263.88251036,0.00140333,1101.0,17.373399257659912,200,0.0,2900.0,1.75109
1.81792,-0.00699185,0.607286,100.54100298881531,0.813823625959,15.269234418869019,6.15904,0.051506,1272.53438068,-0.00415913,1197.5,15.176963806152344,200,0.0,3000.0,0.440915
1.81584,0.000903172,0.606577,114.2614951133728,0.80203858703,13.717535734176636,6.14625,0.0169047,1263.56005002,0.00518062,1054.0,13.629000663757324,200,0.0,2900.0,0.136749
