LossBefore,Time,StdReturn,MaxReturn,LossAfter,Perplexity,TotalExecTime,AveragePolicyStd,ItrTime,AverageReturn,Entropy,MinReturn,MaxKL,MeanKL,NumTrajs,ExplainedVariance
0.00884093,18.5609347820282,572.36352085,2400.0,0.00550289,17.2706,18.30427598953247,1.00568,18.560941457748413,180.0,2.849,0.0,0.0214932,0.00260627,20,0.190277694033
-0.0,35.20862293243408,0.0,0.0,-0.0,17.4239,16.392422914505005,1.01008,16.632444620132446,0.0,2.85784,0.0,0.0,0.0,20,1
-0.00934816,52.341350078582764,2629.82889177,9000.0,3.48839,17.4239,17.016859531402588,1.01008,17.12850260734558,1000.0,2.85784,0.0,931.833,19.8647,20,0.302448001778
0.00153112,68.32533097267151,1567.19494639,6400.0,-0.0527864,17.3427,15.719172954559326,1.00775,15.976594924926758,670.0,2.85317,0.0,41.1085,0.216046,20,0.0894407611776
0.00224108,84.3874032497406,2659.97650366,8800.0,-0.17926,17.3559,15.912169456481934,1.00807,16.05915379524231,1105.0,2.85394,0.0,25.8876,0.44013,20,0.111374766142
-0.0232869,100.65637421607971,1329.46417778,6100.0,-1.57435,17.3754,16.167673349380493,1.00863,16.251052141189575,305.0,2.85506,0.0,603.851,4.90047,20,0.136553199858
-0.014942,117.14894723892212,2344.76011566,10200.0,-0.0784936,17.1743,16.393094778060913,1.00277,16.474129915237427,710.0,2.84341,0.0,15.3893,0.122217,20,0.179189699992
