LossBefore,MaxKL,StdReturn,MinReturn,Entropy,MaxReturn,AveragePolicyStd,TotalExecTime,MeanKL,Time,NumTrajs,ExplainedVariance,Perplexity,ItrTime,AverageReturn,LossAfter
-0.00550077,0.762613,3096.06201488,11700.0,2.72206,22100.0,0.947542,8.559196949005127,0.41143,8.669987916946411,20,0.753874187037,15.2117,8.669989347457886,18220.0,-0.0509659
-0.0260299,0.265386,1031.69763012,19200.0,2.71656,23200.0,0.94391,7.327617168426514,0.0729188,16.09853720664978,20,0.967867784477,15.1282,7.425860166549683,21460.0,-0.0500535
0.00395777,0.659582,458.257569496,21200.0,2.70355,23000.0,0.937451,5.333227157592773,0.0648221,21.52770233154297,20,0.990353248361,14.9326,5.426258087158203,22000.0,-0.0141402
-0.0308903,0.0886199,404.073013204,21400.0,2.70552,22900.0,0.938159,4.585968017578125,0.0111109,26.161499738693237,20,0.991191899936,14.9622,4.630941867828369,22085.0,-0.0406036
-0.00266137,0.00733789,366.606055596,21600.0,2.69008,22900.0,0.931276,5.411893606185913,0.00241373,31.620744943618774,20,0.991920790907,14.7328,5.454134941101074,22360.0,-0.00527669
-0.0112639,0.0491636,245.509673944,21800.0,2.68875,22900.0,0.930295,5.5647292137146,0.00649003,37.22186279296875,20,0.994694294873,14.7133,5.597012996673584,22465.0,-0.0155767
-0.00824902,0.0427969,273.861278753,21900.0,2.68312,23000.0,0.927557,5.60680890083313,0.00424747,42.86837863922119,20,0.993617328949,14.6306,5.641833066940308,22500.0,-0.011209
