LossBefore,StdReturn,AveragePolicyStd,LossAfter,ExplainedVariance,TotalExecTime,Perplexity,MinReturn,MaxKL,Time,AverageReturn,MeanKL,MaxReturn,Entropy,NumTrajs,ItrTime
-0.000278167,153.297097168,1.00066,-0.0079145,0.230269480988,8.928162097930908,17.1021,0.0,21.1866,9.009159088134766,50.0,0.200748,600.0,2.8392,20,9.00916576385498
-0.0,0.0,1.00055,-0.0,1,8.819147825241089,17.0973,0.0,0.0,17.907742023468018,0.0,0.0,0.0,2.83892,20,8.891726732254028
0.0143326,130.766968306,1.00055,0.833874,0.25784093518,8.853724241256714,17.0973,0.0,848.881,26.82600164413452,30.0,14.9589,600.0,2.83892,20,8.905408382415771
0.0162587,343.365694268,1.00418,-0.22297,0.263167030897,8.797752857208252,17.2203,0.0,301.294,35.74958300590515,110.0,2.85763,1400.0,2.84609,20,8.90833592414856
0.0178234,193.067345763,1.00828,0.317605,0.18289583148,8.755616903305054,17.3609,0.0,213.052,44.548182010650635,85.0,2.18803,600.0,2.85422,20,8.794046878814697
-0.00885708,259.759504157,1.01272,0.021431,0.140643752008,8.842073917388916,17.5163,0.0,24.1963,53.46680688858032,95.0,0.166769,1100.0,2.86313,20,8.910576343536377
0.0106245,261.294852609,1.01049,0.0267526,0.188751280894,8.929221868515015,17.4389,0.0,15.9596,62.46625328063965,65.0,0.0937287,1200.0,2.8587,20,8.985658884048462
