AverageReturn,MeanKL,Perplexity,NumTrajs,AveragePolicyStd,MaxKL,ExplainedVariance,Entropy,MaxReturn,Time,LossAfter,MinReturn,StdReturn,TotalExecTime,LossBefore,ItrTime
0.0,0.0,14.8902,20,0.935103,0.0,1,2.7007,0.0,19.452330827713013,-0.0,0.0,0.0,19.308027029037476,-0.0,19.452337980270386
0.0,0.0,14.8902,20,0.935103,0.0,1,2.7007,0.0,38.98200702667236,-0.0,0.0,0.0,19.367048501968384,-0.0,19.525490283966064
0.0,0.0,14.8902,20,0.935103,0.0,1,2.7007,0.0,57.29120993614197,-0.0,0.0,0.0,18.158945083618164,-0.0,18.30240273475647
0.0,0.0,14.8902,20,0.935103,0.0,1,2.7007,0.0,76.96451783180237,-0.0,0.0,0.0,19.586122512817383,-0.0,19.66115689277649
0.0,0.0,14.8902,20,0.935103,0.0,1,2.7007,0.0,96.33979606628418,-0.0,0.0,0.0,19.318185091018677,-0.0,19.37040376663208
0.0,0.0,14.8902,20,0.935103,0.0,1,2.7007,0.0,115.93030333518982,-0.0,0.0,0.0,19.44912028312683,-0.0,19.55693483352661
0.0,0.0,14.8902,20,0.935103,0.0,1,2.7007,0.0,135.4165403842926,-0.0,0.0,0.0,19.416147708892822,-0.0,19.47235417366028
