ItrTime,MeanKL,LossAfter,NumTrajs,Perplexity,AveragePolicyStd,Time,Entropy,MaxKL,LossBefore,AverageReturn,TotalExecTime,StdReturn,MinReturn,ExplainedVariance,MaxReturn
10.865772008895874,0.0721435,0.00549592,20,17.1557,1.00326,10.86576533317566,2.84233,0.305808,0.0123863,35.0,10.777528524398804,106.183802908,0.0,0.204676358468,400.0
10.742437601089478,0.00685908,-0.0195151,20,17.3695,1.0098,21.61259961128235,2.85472,0.0743371,-0.0147697,80.0,10.656668424606323,287.402157264,0.0,0.315147334178,1300.0
10.585571050643921,0.00646841,-0.0110096,20,17.2417,1.00602,32.201974391937256,2.84733,0.0415868,-0.00659022,190.0,10.53742527961731,479.478883789,0.0,0.203425805551,1700.0
10.83898663520813,0.0207227,0.00951717,20,17.185,1.00435,43.04562592506409,2.84404,0.0911241,0.019689,605.0,10.7825186252594,978.506515052,0.0,0.244979827693,3300.0
10.318953275680542,0.00251219,0.0116658,20,17.355,1.00947,53.36826682090759,2.85388,0.0248981,0.0146513,1070.0,10.273804187774658,2739.36123941,0.0,0.608292420246,10000.0
10.676328659057617,0.00632813,-0.0091962,20,17.4826,1.01317,64.04943346977234,2.86121,0.0779503,-0.00163569,1385.0,10.635360717773438,3357.12302426,0.0,0.797644325694,11200.0
10.801796197891235,0.00586877,-0.0100848,20,17.4683,1.01272,74.85579466819763,2.86039,0.029369,-0.00515261,2015.0,10.762274980545044,5007.8213826,0.0,0.70915737591,18000.0
