LossAfter,LossBefore,AveragePolicyStd,StdReturn,MinReturn,MaxReturn,MaxKL,NumTrajs,TotalExecTime,ExplainedVariance,AverageReturn,ItrTime,Time,Perplexity,MeanKL,Entropy
15.3413,-0.00146697,1.0,130.766968306,0.0,600.0,14853.9,20,14.462151288986206,0.18353823974,30.0,14.720884799957275,14.720879077911377,17.0795,246.401,2.83788
-0.0,-0.0,0.999268,0.0,0.0,0.0,0.0,20,14.11966586112976,1,0.0,14.40556025505066,29.140883922576904,17.0544,0.0,2.83641
0.023833,0.0246048,0.999268,87.1779788708,0.0,400.0,4.1497,20,14.342933177947998,0.0623667578524,20.0,14.582543134689331,43.73380994796753,17.0544,0.0283627,2.83641
-0.0,-0.0,1.00546,0.0,0.0,0.0,0.0,20,13.1372230052948,1,0.0,13.366101264953613,57.11851191520691,17.2655,0.0,2.84871
0.0128685,0.0165142,1.00546,358.608421541,0.0,1600.0,0.621359,20,11.349247217178345,0.139662970938,120.0,11.5419340133667,68.6777241230011,17.2655,0.00770433,2.84871
-0.297095,-0.00449536,1.00969,30.0,0.0,100.0,58.4434,20,13.305204629898071,0.086049115181,10.0,13.439051389694214,82.12425899505615,17.4087,0.521068,2.85697
-0.0,-0.0,1.00855,0.0,0.0,0.0,0.0,20,14.321133375167847,1,0.0,14.363857746124268,96.52811455726624,17.3696,0.0,2.85472
